"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Scn3a.4",2.89440589746725e-05,0.472845476426325,0.916,0.885,0.342958154790895,"Lat.A1","Scn3a"
"Khdrbs3.2",2.9309728487787e-05,0.54973161864861,0.867,0.847,0.347290972851788,"Lat.A1","Khdrbs3"
"Endod1.2",3.06173981118061e-05,-0.282635584028075,0.441,0.644,0.36278555022679,"Lat.A1","Endod1"
"Snca.5",3.08131459004032e-05,0.512561515071511,0.42,0.265,0.365104965773877,"Lat.A1","Snca"
"Pacsin2.4",3.22285114123386e-05,-0.35875185622058,0.58,0.723,0.3818756317248,"Lat.A1","Pacsin2"
"Traf3.2",3.31684270990233e-05,-0.309364296089157,0.713,0.858,0.393012692696327,"Lat.A1","Traf3"
"Tsen54.2",3.33866750707734e-05,-0.763115559534112,0.147,0.318,0.395598712913593,"Lat.A1","Tsen54"
"Galnt9.5",3.36850346568121e-05,-0.498274209486743,0.531,0.692,0.399133975648566,"Lat.A1","Galnt9"
"Phf20.1",3.49994687382848e-05,-0.307606965957133,0.825,0.903,0.414708705079937,"Lat.A1","Phf20"
"Enox1.4",3.71496939830437e-05,0.393299031534726,0.902,0.906,0.440186724005085,"Lat.A1","Enox1"
"Ccnjl.2",3.76506830679227e-05,-1.88445047806073,0.182,0.326,0.446122943671817,"Lat.A1","Ccnjl"
"Kcnc3.4",4.12203347870996e-05,-0.473695184884775,0.497,0.654,0.488419746892343,"Lat.A1","Kcnc3"
"Adssl1.2",4.14784029764337e-05,-1.83386187884738,0.126,0.269,0.491477596867763,"Lat.A1","Adssl1"
"Dpp10.4",4.32708189651087e-05,0.342299773772515,0.979,0.97,0.512715933917573,"Lat.A1","Dpp10"
"Tiparp.2",4.3428006317366e-05,-1.06502159545924,0.091,0.242,0.51457844685447,"Lat.A1","Tiparp"
"Crlf3.1",4.44817709203997e-05,-0.863579825351004,0.294,0.459,0.527064503635816,"Lat.A1","Crlf3"
"Zfp516.2",4.66368480406783e-05,-0.373413807656563,0.245,0.434,0.552600012433998,"Lat.A1","Zfp516"
"Rab30",4.67374381650742e-05,-0.345616318773563,0.783,0.881,0.553791904817964,"Lat.A1","Rab30"
"Stx8.3",4.71440668698517e-05,-0.393261222450833,0.825,0.907,0.558610048340873,"Lat.A1","Stx8"
"Mest.3",4.85309690659059e-05,-0.472730017781146,0.252,0.418,0.57504345246192,"Lat.A1","Mest"
"Kcnk10.4",4.86105607350758e-05,-0.57934924793252,0.399,0.576,0.575986534149914,"Lat.A1","Kcnk10"
"Pacrg",4.91795616321032e-05,-0.654615638029182,0.343,0.501,0.582728625778791,"Lat.A1","Pacrg"
"Neto2.2",4.9820467020335e-05,-0.918946818994844,0.273,0.43,0.590322713723949,"Lat.A1","Neto2"
"Itpr1.6",5.15750736399042e-05,-0.381073209233381,0.587,0.729,0.611113047559225,"Lat.A1","Itpr1"
"Mgat5b.3",5.17708650037019e-05,0.799609495251963,0.385,0.246,0.613432979428864,"Lat.A1","Mgat5b"
"Tnik.2",5.17918686055907e-05,0.272214178766559,0.986,0.981,0.613681851107644,"Lat.A1","Tnik"
"Tsc22d2",5.42568048461612e-05,-0.364200003105026,0.483,0.67,0.642888880622164,"Lat.A1","Tsc22d2"
"Nars.1",5.43671893982023e-05,-0.304754607797912,0.685,0.842,0.6441968271793,"Lat.A1","Nars"
"Pcp4l1.3",5.66419369731473e-05,-0.456444179537908,0.322,0.523,0.671150311194823,"Lat.A1","Pcp4l1"
"Gpr139.3",5.71364976614975e-05,-0.451135367012724,0.413,0.583,0.677010360791084,"Lat.A1","Gpr139"
"Deptor.1",5.80440759527734e-05,-0.457509316998553,0.497,0.651,0.687764255964412,"Lat.A1","Deptor"
"Stk38l.1",5.8303319158475e-05,-0.50091919403571,0.552,0.734,0.69083602870877,"Lat.A1","Stk38l"
"Snx3",5.83682187244808e-05,-0.49706492141455,0.455,0.615,0.691605023666373,"Lat.A1","Snx3"
"Prex2.5",6.43752580013451e-05,0.449768727997225,0.692,0.536,0.762782432057938,"Lat.A1","Prex2"
"Tmlhe.2",6.56750446431927e-05,-0.562238801816763,0.573,0.685,0.778183603977191,"Lat.A1","Tmlhe"
"Pde10a.4",6.68815487964392e-05,0.33151969500127,0.972,0.951,0.792479471689008,"Lat.A1","Pde10a"
"Pla2g7.2",6.70186450917102e-05,-0.343214921318852,0.58,0.733,0.794103925691675,"Lat.A1","Pla2g7"
"Mindy3.2",6.73085259531843e-05,-0.563649615708131,0.58,0.712,0.797538724019281,"Lat.A1","Mindy3"
"ENSMUSG00000040794.2",6.79407449795009e-05,0.449135965042933,0.678,0.527,0.805029887262107,"Lat.A1","ENSMUSG00000040794"
"Asb13.3",6.80062236335326e-05,-0.368606718922797,0.35,0.555,0.805805743833728,"Lat.A1","Asb13"
"Tacc1.3",7.01269074683345e-05,-0.276370795322851,0.713,0.855,0.830933726592295,"Lat.A1","Tacc1"
"S100b.4",7.10589234350154e-05,-0.638414733342618,0.259,0.434,0.841977183781497,"Lat.A1","S100b"
"Fggy.5",7.20287659386449e-05,-0.383945015491245,0.741,0.809,0.853468847607003,"Lat.A1","Fggy"
"Adamts6.2",7.44960732035779e-05,-0.455453649719527,0.636,0.747,0.882703971389195,"Lat.A1","Adamts6"
"Cdh11.3",7.63174643743839e-05,0.515057832191449,0.678,0.554,0.904285635372075,"Lat.A1","Cdh11"
"Camk4.1",7.74346406511932e-05,0.550712999556578,0.923,0.863,0.917523057075988,"Lat.A1","Camk4"
"Mbnl1.4",7.84932461742427e-05,-0.3121185089469,0.832,0.933,0.930066473918602,"Lat.A1","Mbnl1"
"AF529169.5",7.98495479229336e-05,-0.62864887688807,0.168,0.327,0.94613729333884,"Lat.A1","AF529169"
"Tll1.5",8.53011111143815e-05,-0.503837468488429,0.392,0.531,1,"Lat.A1","Tll1"
"Tcp11l2",8.6013230274685e-05,-0.889819475943748,0.091,0.235,1,"Lat.A1","Tcp11l2"
"Dusp15.2",8.65083982863346e-05,-0.57171398121486,0.427,0.603,1,"Lat.A1","Dusp15"
"Txnrd1.1",8.66164484268736e-05,-0.415505437827686,0.357,0.523,1,"Lat.A1","Txnrd1"
"Supt6.1",9.17215282782892e-05,-0.742479051819922,0.413,0.574,1,"Lat.A1","Supt6"
"Sec24d.1",9.59673777397132e-05,-0.829447363294176,0.552,0.639,1,"Lat.A1","Sec24d"
"Abat",9.75998060683738e-05,0.314377704346854,0.874,0.845,1,"Lat.A1","Abat"
"Rnf128.3",9.82557319545244e-05,-0.347220490630057,0.685,0.793,1,"Lat.A1","Rnf128"
"Phactr2.3",9.87023307134048e-05,-0.698697129003448,0.462,0.624,1,"Lat.A1","Phactr2"
"Rassf6.3",9.95662290913985e-05,-1.19592058485635,0.154,0.296,1,"Lat.A1","Rassf6"
"Sox5.5",0.000105459678567104,-0.444191324140084,0.741,0.804,1,"Lat.A1","Sox5"
"Lancl1.1",0.000108847245456149,-0.308659279625,0.629,0.772,1,"Lat.A1","Lancl1"
"Rreb1.5",0.000110004171174466,-0.609111377017658,0.538,0.678,1,"Lat.A1","Rreb1"
"Arhgef6.1",0.000111369248737389,-0.295672585104199,0.503,0.691,1,"Lat.A1","Arhgef6"
"Plppr4.3",0.000114217745433434,-0.75583708847192,0.329,0.496,1,"Lat.A1","Plppr4"
"Hibch",0.000117039487175056,-0.434833237771262,0.559,0.696,1,"Lat.A1","Hibch"
"Kcnq2.1",0.000119231998424399,-0.251271380423629,0.832,0.922,1,"Lat.A1","Kcnq2"
"Ica1",0.000120768978037256,-0.260778770978807,0.937,0.95,1,"Lat.A1","Ica1"
"Erbb4.5",0.000123677852283591,-0.34528308452287,0.93,0.96,1,"Lat.A1","Erbb4"
"Man1a.4",0.000123893404827327,0.390319074862836,0.895,0.784,1,"Lat.A1","Man1a"
"Dixdc1.3",0.00012823766427714,-0.376843782601027,0.594,0.73,1,"Lat.A1","Dixdc1"
"Gpr137c",0.000132730123548427,-0.36817858835671,0.755,0.84,1,"Lat.A1","Gpr137c"
"St5.2",0.000133701230841191,-0.989156564440595,0.51,0.596,1,"Lat.A1","St5"
"Cdon.2",0.00013564177024296,-0.67638583692892,0.217,0.377,1,"Lat.A1","Cdon"
"Glra1.2",0.000146143823551016,-0.443375844032847,0.301,0.469,1,"Lat.A1","Glra1"
"Cnih3",0.000146865872293724,2.3291341286487,0.434,0.341,1,"Lat.A1","Cnih3"
"Scg2.4",0.000152690894561899,0.491266121429629,0.643,0.543,1,"Lat.A1","Scg2"
"Slc9a6",0.000160538940033076,-0.562795899094821,0.364,0.528,1,"Lat.A1","Slc9a6"
"Qk",0.000164119428322962,-0.435665868702267,0.51,0.667,1,"Lat.A1","Qk"
"Slc29a1.1",0.000168377457698801,0.646806471721597,0.182,0.088,1,"Lat.A1","Slc29a1"
"Rapgef4.1",0.00017015984133123,-0.266065359090244,0.895,0.96,1,"Lat.A1","Rapgef4"
"Slc7a2.1",0.000170348099071052,-1.80007042554147,0.028,0.135,1,"Lat.A1","Slc7a2"
"Cd99l2.1",0.000175408274433563,-0.445835911013917,0.538,0.675,1,"Lat.A1","Cd99l2"
"Galc.1",0.000179455305020469,-0.778016837010715,0.28,0.424,1,"Lat.A1","Galc"
"Bora.5",0.000183668129438949,-0.743966119723974,0.252,0.394,1,"Lat.A1","Bora"
"Edil3.3",0.000183722940333088,-0.292158841232232,0.776,0.912,1,"Lat.A1","Edil3"
"Zfp282",0.000184647429887907,-0.501900579752739,0.294,0.465,1,"Lat.A1","Zfp282"
"Tpm1.1",0.000184956058209315,-0.643194508428322,0.413,0.554,1,"Lat.A1","Tpm1"
"Gbe1",0.000186998886961492,-0.362423764883057,0.734,0.808,1,"Lat.A1","Gbe1"
"Susd4.1",0.000191338689519767,-0.31205259162408,0.741,0.826,1,"Lat.A1","Susd4"
"Gfod1.4",0.00019966759689633,-0.4163542291638,0.538,0.664,1,"Lat.A1","Gfod1"
"Bmper.3",0.000203290479583469,-1.63891714576509,0.273,0.404,1,"Lat.A1","Bmper"
"Ptn.1",0.000207873029082159,-0.767796753101702,0.559,0.655,1,"Lat.A1","Ptn"
"Plcd4.4",0.000210507793328495,-0.676042489242285,0.287,0.43,1,"Lat.A1","Plcd4"
"Syt9.3",0.000215055198566261,0.649520752770801,0.629,0.543,1,"Lat.A1","Syt9"
"Trdn.4",0.000216768765478921,-1.5229563244115,0.259,0.39,1,"Lat.A1","Trdn"
"Slc22a23.2",0.000220102683164556,-0.321463616905478,0.909,0.948,1,"Lat.A1","Slc22a23"
"Ahnak2.5",0.000224079845428435,-1.1197142397244,0.091,0.221,1,"Lat.A1","Ahnak2"
"Kdelc1.1",0.000226370435218861,-0.476437446844433,0.336,0.486,1,"Lat.A1","Kdelc1"
"Sparcl1.4",0.00023076462274524,-0.266493070410587,0.86,0.949,1,"Lat.A1","Sparcl1"
"Snx7.3",0.000231489610322927,-0.681931511486755,0.196,0.342,1,"Lat.A1","Snx7"
"Kif26b.4",0.00023714608008414,0.45895628664816,0.881,0.834,1,"Lat.A1","Kif26b"
"Phlda1.3",0.000241689099701932,-0.829678574748351,0.084,0.216,1,"Lat.A1","Phlda1"
"Peli2.3",0.000243581414853998,-0.573114203818263,0.469,0.619,1,"Lat.A1","Peli2"
"Tspan12.2",0.000245103558669724,-0.262028670431167,0.503,0.665,1,"Lat.A1","Tspan12"
"Ccdc6",0.000247003522535604,-0.690560350429874,0.587,0.678,1,"Lat.A1","Ccdc6"
"Rasgrf2.5",0.000247674055791691,-0.276940047081927,0.643,0.793,1,"Lat.A1","Rasgrf2"
"2700049A03Rik.1",0.000253577725691844,-0.628038082481533,0.566,0.68,1,"Lat.A1","2700049A03Rik"
"Cntfr.1",0.000253740410022599,-0.737054889983303,0.294,0.441,1,"Lat.A1","Cntfr"
"Lrmda.5",0.000257543745474641,-0.500647969213805,0.783,0.833,1,"Lat.A1","Lrmda"
"Lmo4.1",0.000258268895223915,-0.867543296388565,0.077,0.206,1,"Lat.A1","Lmo4"
"Lrrk2.1",0.000259336489001319,-0.73892937316478,0.203,0.351,1,"Lat.A1","Lrrk2"
"Plcxd2.1",0.000262458457068709,0.441294844313715,0.601,0.471,1,"Lat.A1","Plcxd2"
"Ano10.4",0.000263762012995807,-0.80032884494991,0.42,0.54,1,"Lat.A1","Ano10"
"Olfm3.4",0.000265404309418104,-0.350130509798455,0.727,0.8,1,"Lat.A1","Olfm3"
"Stx17",0.000278830463491307,-0.74543311176666,0.308,0.46,1,"Lat.A1","Stx17"
"Zbtb20.4",0.000283732662521156,0.293055244776371,0.944,0.951,1,"Lat.A1","Zbtb20"
"Gas2l3.6",0.000292334111027559,-0.935074655798485,0.252,0.39,1,"Lat.A1","Gas2l3"
"Usp3.3",0.000293747720311058,-0.51373147847006,0.434,0.573,1,"Lat.A1","Usp3"
"Zbtb16.2",0.000294613969221598,-0.645869192639031,0.14,0.271,1,"Lat.A1","Zbtb16"
"Fat1.5",0.000302188008998491,0.405160790114436,0.58,0.451,1,"Lat.A1","Fat1"
"Rgcc.3",0.000306884411976052,-1.35994628003066,0.049,0.162,1,"Lat.A1","Rgcc"
"Kctd16.6",0.000307447687659952,-0.574025347525752,0.734,0.818,1,"Lat.A1","Kctd16"
"Gin1.2",0.000311089876928912,-0.366743833919245,0.238,0.403,1,"Lat.A1","Gin1"
"Shisa9.3",0.000312263464972432,-0.486981279786105,0.168,0.307,1,"Lat.A1","Shisa9"
"Zcchc2.1",0.000312949723342253,-0.59167335854147,0.273,0.417,1,"Lat.A1","Zcchc2"
"Pde7b.5",0.000313713302845102,-0.368646200312022,0.72,0.79,1,"Lat.A1","Pde7b"
"Ano1.5",0.000316491274592216,-1.39024978364262,0.077,0.194,1,"Lat.A1","Ano1"
"Uprt.1",0.000319413545994792,-0.450370863383288,0.231,0.384,1,"Lat.A1","Uprt"
"Foxo1.2",0.000320187372572669,-0.391375608318216,0.098,0.228,1,"Lat.A1","Foxo1"
"Top2b",0.000322868608980061,-0.316161314300603,0.51,0.679,1,"Lat.A1","Top2b"
"Chd9",0.000323956155141116,0.281503085327956,0.986,0.975,1,"Lat.A1","Chd9"
"Prss12.2",0.000326086969968259,-3.09039574913631,0.098,0.213,1,"Lat.A1","Prss12"
"Cast.3",0.000328634244629556,-0.299512903624263,0.615,0.718,1,"Lat.A1","Cast"
"Ppcs.4",0.000342929597996155,-0.672455167553281,0.07,0.195,1,"Lat.A1","Ppcs"
"Pik3c3.1",0.000345260671734276,-0.409728448056383,0.322,0.478,1,"Lat.A1","Pik3c3"
"Ebf3.2",0.000353147615222057,-0.418195139830544,0.538,0.669,1,"Lat.A1","Ebf3"
"Sntg2.4",0.00035326465853827,0.64765828298572,0.636,0.524,1,"Lat.A1","Sntg2"
"Esyt1.2",0.000353425223178395,-0.959363065312289,0.203,0.345,1,"Lat.A1","Esyt1"
"Osbpl2.2",0.000357954049949115,-0.27037464781472,0.58,0.74,1,"Lat.A1","Osbpl2"
"Hsd17b12",0.000358703946424237,-0.334955907308155,0.594,0.725,1,"Lat.A1","Hsd17b12"
"March3.3",0.000368862553335298,-0.389366986303197,0.35,0.503,1,"Lat.A1","March3"
"Wwc1",0.000386274929752512,-0.633509958809215,0.483,0.603,1,"Lat.A1","Wwc1"
"Lcorl",0.000388175160621161,-0.404643505574718,0.538,0.682,1,"Lat.A1","Lcorl"
"Pibf1",0.000392285023807782,-0.301987225501013,0.804,0.924,1,"Lat.A1","Pibf1"
"Igf1r",0.00039447080348287,-0.268465926218731,0.853,0.917,1,"Lat.A1","Igf1r"
"Lifr.1",0.00039673744058575,-0.48941668593297,0.503,0.636,1,"Lat.A1","Lifr"
"Atp1a1.2",0.000409268508698474,0.859235547298521,0.154,0.072,1,"Lat.A1","Atp1a1"
"Iqsec1.3",0.000422921043224337,-0.272921381138008,0.902,0.963,1,"Lat.A1","Iqsec1"
"Srgap1.2",0.00042716044288493,0.270219533547998,0.958,0.905,1,"Lat.A1","Srgap1"
"Tmem30a",0.000431212673444867,-0.367856101996878,0.462,0.625,1,"Lat.A1","Tmem30a"
"Eef2k.1",0.000432459878786106,-0.409181585649313,0.28,0.44,1,"Lat.A1","Eef2k"
"Adamts3.4",0.000433034273488631,-0.258089062329129,0.552,0.703,1,"Lat.A1","Adamts3"
"Lig1",0.000444885612240453,-0.740704858264987,0.182,0.315,1,"Lat.A1","Lig1"
"Dlg1.2",0.000449961186862162,0.336672582309292,0.902,0.804,1,"Lat.A1","Dlg1"
"Tmtc2.4",0.000450234904456077,-0.475164501182308,0.811,0.869,1,"Lat.A1","Tmtc2"
"Soat1.1",0.000451402402156011,-0.57754980653998,0.238,0.392,1,"Lat.A1","Soat1"
"Colq.5",0.000452060643321035,-0.310388816398429,0.147,0.3,1,"Lat.A1","Colq"
"Sept11.1",0.00045613644370036,0.484279645382677,0.825,0.759,1,"Lat.A1","Sept11"
"Kcnh7.3",0.000457283716016773,0.266116292070315,1,0.964,1,"Lat.A1","Kcnh7"
"Ago4.1",0.000459120256039382,-0.705974828637179,0.308,0.446,1,"Lat.A1","Ago4"
"Wdr76.1",0.000466669655209558,-0.423401846026897,0.392,0.546,1,"Lat.A1","Wdr76"
"Scn4b.3",0.000468492770736502,-0.365631691299596,0.573,0.678,1,"Lat.A1","Scn4b"
"Sema3a.3",0.000472453907145341,-0.87045750707803,0.538,0.634,1,"Lat.A1","Sema3a"
"Sv2b.4",0.000476395019968022,-0.376449107407966,0.755,0.802,1,"Lat.A1","Sv2b"
"Ctxn2.3",0.000480492403835821,0.34805329405583,0.21,0.112,1,"Lat.A1","Ctxn2"
"Pacs2",0.000483007679528307,-0.326892232500541,0.559,0.684,1,"Lat.A1","Pacs2"
"Ube3b.3",0.000483176057221994,-0.529475033890551,0.308,0.459,1,"Lat.A1","Ube3b"
"Mzt1",0.000490823990625803,-0.363185123090728,0.42,0.546,1,"Lat.A1","Mzt1"
"Rftn1.1",0.000499871444492583,1.17413324949228,0.413,0.301,1,"Lat.A1","Rftn1"
"Grik4.3",0.000500299703825543,-0.323876379448463,0.86,0.934,1,"Lat.A1","Grik4"
"Rmnd1.2",0.000504304348150967,-0.54500958063408,0.629,0.733,1,"Lat.A1","Rmnd1"
"Sfxn3.1",0.000505554294952087,0.377677750602384,0.804,0.732,1,"Lat.A1","Sfxn3"
"Ilvbl",0.000508613552576369,-0.617226672157009,0.301,0.444,1,"Lat.A1","Ilvbl"
"Rbm10",0.000516523984741712,-0.502733172496364,0.503,0.62,1,"Lat.A1","Rbm10"
"Plekhg1.4",0.000519243339047322,0.524666544712994,0.657,0.564,1,"Lat.A1","Plekhg1"
"Strip2.2",0.000525613629771168,-0.470048199505856,0.35,0.5,1,"Lat.A1","Strip2"
"Ryk.1",0.000528332371754029,-0.385976773206456,0.469,0.615,1,"Lat.A1","Ryk"
"Timmdc1",0.000543361472035609,-0.419550953389518,0.413,0.562,1,"Lat.A1","Timmdc1"
"Antxr1.3",0.00054688102757816,-0.575966218944145,0.483,0.599,1,"Lat.A1","Antxr1"
"Cpt1a.5",0.000563705699213424,-0.908204004920785,0.217,0.346,1,"Lat.A1","Cpt1a"
"Epha4.4",0.000564205511475331,0.33207852339861,0.923,0.867,1,"Lat.A1","Epha4"
"Slc38a6.1",0.000585134004619456,-0.34442935698218,0.538,0.69,1,"Lat.A1","Slc38a6"
"Tmem255a",0.000589768770534946,-0.93092457520439,0.175,0.299,1,"Lat.A1","Tmem255a"
"Cds1.3",0.000590156655532113,-0.361457285544173,0.685,0.801,1,"Lat.A1","Cds1"
"Rbms3.4",0.000605710053440773,-0.257691691751025,0.993,0.989,1,"Lat.A1","Rbms3"
"Sh3pxd2a.2",0.000606344949411527,-0.304745125234238,0.748,0.842,1,"Lat.A1","Sh3pxd2a"
"Grb10.3",0.000608843886835502,0.320421256832643,0.811,0.754,1,"Lat.A1","Grb10"
"Fam81a.4",0.000617617003407068,0.778414505858845,0.608,0.498,1,"Lat.A1","Fam81a"
"Snx30.1",0.000622465503203262,-0.365790880181871,0.469,0.628,1,"Lat.A1","Snx30"
"Idnk.1",0.000626504919714618,-0.341527835550368,0.329,0.497,1,"Lat.A1","Idnk"
"Emcn.2",0.000627603233275558,-1.2413555010873,0.077,0.191,1,"Lat.A1","Emcn"
"Rasgef1b.4",0.000635522299579088,-0.275279488701101,0.86,0.916,1,"Lat.A1","Rasgef1b"
"Sh2d3c.2",0.00064059383239573,-0.402675958303285,0.497,0.616,1,"Lat.A1","Sh2d3c"
"Irx2.2",0.000683100368371952,-1.19143003805917,0.035,0.133,1,"Lat.A1","Irx2"
"Mrpl47.3",0.000726145735957598,-0.339658264268135,0.315,0.467,1,"Lat.A1","Mrpl47"
"Elac2.1",0.000727656773266134,-1.10793860309363,0.098,0.216,1,"Lat.A1","Elac2"
"Smad1.1",0.000745254995527831,-0.287086292913521,0.538,0.671,1,"Lat.A1","Smad1"
"Cox10.3",0.000749841547150021,-0.334414425522333,0.545,0.655,1,"Lat.A1","Cox10"
"Ttll9.1",0.000757064859832851,-0.645165264957872,0.21,0.35,1,"Lat.A1","Ttll9"
"Mme.3",0.000760060658075126,-0.302857303292248,0.434,0.593,1,"Lat.A1","Mme"
"Swap70",0.000766048448608329,-0.927727195944992,0.091,0.204,1,"Lat.A1","Swap70"
"Slc6a7.3",0.000768306221913632,0.600442977186453,0.469,0.354,1,"Lat.A1","Slc6a7"
"Farp1.3",0.00077908867929383,0.315486890809043,0.93,0.886,1,"Lat.A1","Farp1"
"Phkb.1",0.000781678975971539,-0.283848572503274,0.713,0.826,1,"Lat.A1","Phkb"
"Zfand5.1",0.00079049058925537,-0.468792845340065,0.336,0.472,1,"Lat.A1","Zfand5"
"Bcl2l1",0.000796201348829383,-0.428525421582611,0.469,0.605,1,"Lat.A1","Bcl2l1"
"Pdrg1",0.000796532365841685,-0.887831154544199,0.175,0.303,1,"Lat.A1","Pdrg1"
"Prr14l.2",0.000801175527132387,-0.45096635468487,0.58,0.709,1,"Lat.A1","Prr14l"
"Gpcpd1.5",0.000805125571996842,-0.269298916476135,0.881,0.918,1,"Lat.A1","Gpcpd1"
"Serpinf1.3",0.000810893661143026,-0.299513474858326,0.238,0.398,1,"Lat.A1","Serpinf1"
"Gabrg1.4",0.000813124977406242,0.592991168400401,0.448,0.331,1,"Lat.A1","Gabrg1"
"Fbxo25",0.000814537889064056,-0.523561849731641,0.329,0.475,1,"Lat.A1","Fbxo25"
"Nsmf",0.000816051079907482,-0.410511224363012,0.35,0.492,1,"Lat.A1","Nsmf"
"Tmem268",0.000819576849938642,-1.06201116528092,0.07,0.176,1,"Lat.A1","Tmem268"
"Tnip1",0.000820447394355011,-0.519440311004865,0.266,0.405,1,"Lat.A1","Tnip1"
"Senp8",0.000820633676219115,-0.357677023871417,0.245,0.4,1,"Lat.A1","Senp8"
"Acadl.3",0.000825733567729571,-0.730867116904256,0.161,0.293,1,"Lat.A1","Acadl"
"Osbp2.1",0.000828475879254227,-0.701689038486362,0.455,0.571,1,"Lat.A1","Osbp2"
"Etv6.3",0.000834013493366904,-0.339746710349075,0.601,0.747,1,"Lat.A1","Etv6"
"Itsn2.2",0.000862147748877072,-0.440510418938972,0.413,0.567,1,"Lat.A1","Itsn2"
"Masp1.1",0.000864213139680711,-0.84463230390722,0.07,0.18,1,"Lat.A1","Masp1"
"Cacna1h.1",0.000864373673378139,-0.744389136498349,0.147,0.274,1,"Lat.A1","Cacna1h"
"Ggt7",0.000864666017004044,-0.296829197296216,0.636,0.746,1,"Lat.A1","Ggt7"
"Tmem2",0.000868417386761894,-0.254623817820702,0.531,0.661,1,"Lat.A1","Tmem2"
"Scrn3.2",0.000869929550492939,-0.350355846157155,0.21,0.343,1,"Lat.A1","Scrn3"
"Lmbrd1.1",0.000870193622842363,-0.402372793893164,0.713,0.828,1,"Lat.A1","Lmbrd1"
"Edem1.1",0.000897487075307578,-0.577193329198922,0.196,0.326,1,"Lat.A1","Edem1"
"Alpk1.5",0.000906331787133786,-0.613499069673223,0.28,0.415,1,"Lat.A1","Alpk1"
"Hacd4.2",0.000926953117624325,-0.440124566324564,0.322,0.464,1,"Lat.A1","Hacd4"
"Nr4a3",0.000934405976025181,-1.09651418745127,0.161,0.081,1,"Lat.A1","Nr4a3"
"Rerg.4",0.000950683933422763,-0.282165539168084,0.552,0.686,1,"Lat.A1","Rerg"
"Chst9",0.000975708978671317,-2.15564344696275,0.287,0.416,1,"Lat.A1","Chst9"
"Sgpp2.2",0.000988866187875987,-0.260629914360321,0.776,0.865,1,"Lat.A1","Sgpp2"
"Emb.1",0.00100115147452432,-0.413802045589064,0.741,0.828,1,"Lat.A1","Emb"
"Galnt16.3",0.00100402925125059,-0.414063771129465,0.566,0.632,1,"Lat.A1","Galnt16"
"Exoc2",0.00100455354514343,-0.283345581623183,0.65,0.777,1,"Lat.A1","Exoc2"
"Spon1.3",0.00102587565300248,0.752394760930946,0.559,0.495,1,"Lat.A1","Spon1"
"Ostf1.1",0.00103303261081102,-0.354058236523884,0.119,0.235,1,"Lat.A1","Ostf1"
"Xpo5",0.00103490885014863,-0.743099724458276,0.238,0.358,1,"Lat.A1","Xpo5"
"Gfra1.4",0.00104050669151016,1.01060497940591,0.503,0.409,1,"Lat.A1","Gfra1"
"Skap2.2",0.00104205997787705,-0.409661702538015,0.35,0.489,1,"Lat.A1","Skap2"
"Phtf1",0.00106029701423282,-0.307493823668433,0.671,0.756,1,"Lat.A1","Phtf1"
"Cpeb2.2",0.0010670892701311,-0.270053453547917,0.692,0.811,1,"Lat.A1","Cpeb2"
"Fgfr1op.5",0.00108591872055656,-0.284060324236543,0.49,0.635,1,"Lat.A1","Fgfr1op"
"Lta4h",0.00108792149669693,-0.57349283760235,0.427,0.556,1,"Lat.A1","Lta4h"
"Kyat3.2",0.00109799813187565,-0.860122942480892,0.091,0.201,1,"Lat.A1","Kyat3"
"Abcc8.4",0.00109891344098524,-0.46354345380372,0.287,0.432,1,"Lat.A1","Abcc8"
"Fmn1.4",0.00110920517981427,-0.295877795771002,0.748,0.849,1,"Lat.A1","Fmn1"
"Cntrl.2",0.0011175703317284,-0.610570688980854,0.315,0.433,1,"Lat.A1","Cntrl"
"Arv1.1",0.00114648488212793,-0.502917214620467,0.231,0.365,1,"Lat.A1","Arv1"
"Pds5b.3",0.00119808524489221,-0.321999890356611,0.51,0.667,1,"Lat.A1","Pds5b"
"Plbd2.4",0.00119913934531149,-0.513929821875846,0.301,0.443,1,"Lat.A1","Plbd2"
"Zfp385b.3",0.00120690519133948,0.267657266782565,0.937,0.971,1,"Lat.A1","Zfp385b"
"Ppp1r12b.4",0.00122290354634254,-0.265507384309762,0.909,0.938,1,"Lat.A1","Ppp1r12b"
"Mrs2.1",0.0012264070403855,-0.349030809829431,0.566,0.682,1,"Lat.A1","Mrs2"
"Kcnh5.3",0.0012406759501082,0.809736548642232,0.734,0.695,1,"Lat.A1","Kcnh5"
"Mad1l1.3",0.00125019443303768,-0.605184676928363,0.937,0.946,1,"Lat.A1","Mad1l1"
"Jam2.5",0.00127788574304324,-1.1392940079608,0.224,0.334,1,"Lat.A1","Jam2"
"Ergic1",0.00128449179866596,-0.44906001236453,0.531,0.642,1,"Lat.A1","Ergic1"
"Capn2.3",0.00128897455251089,-0.250361479982261,0.545,0.67,1,"Lat.A1","Capn2"
"Nek7.2",0.00129775129866753,-0.49951892355965,0.175,0.301,1,"Lat.A1","Nek7"
"Apba2.3",0.00130231654990047,0.278706136991092,0.951,0.953,1,"Lat.A1","Apba2"
"Socs2",0.00130710845108349,1.18909439021451,0.196,0.112,1,"Lat.A1","Socs2"
"Anxa5.1",0.0013133508419426,-0.319151897351717,0.161,0.299,1,"Lat.A1","Anxa5"
"Faxc",0.00132183345099584,-0.255750326738347,0.566,0.676,1,"Lat.A1","Faxc"
