"","RNA.Lat.B1","RNA.IntP.A1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntA.B1","RNA.IntA.B2"
"Dock10",119.281993943956,116.893123066763,45.7024401608888,50.682548479523,72.1483042441046,23.7382242981667
"Ttll4",12.7325546558899,8.75220392605796,14.7217854843208,5.87796311932102,29.0786333882257,19.9193454028235
"Usp37",51.1490025526224,59.636535774455,49.8993727125303,49.2628188793341,50.1094569443752,61.9846120911443
"Htr2b",2.10541698973021,0.264733617092473,0.909961548729338,2.5441760366086,10.4081377977957,3.07425592837774
"Itm2c",1.02274632354382,8.96022520463555,0.697504100676516,0.282713725296253,1.4661110435805,2.71408799212607
"Serpine2",4.3221125454349,27.4210107297772,13.9198377030949,34.3127481971531,0.402265032695455,0.447280545873111
"Dnajb2",23.990760756475,25.4329587193428,22.828642319977,29.7627401471719,23.3512970987572,25.6079605561268
"Wnt10a",5.61785929409422,3.64858913202979,3.30243602151826,5.29737880674002,5.86418494335272,4.40535194903974
"Tmbim1",1.26951591087454,0,0.836208666095418,0.711057764116159,0.135238126671468,7.05903209702745
"Eif4e2",21.1854176047661,46.3489849384667,27.4863479604082,11.9321903331227,21.8059371827755,23.7472361004284
"Armc9",142.278686227961,93.8838703948681,103.373757956983,149.686988210713,137.39831075082,185.430389965745
"Cab39",98.9134870901508,134.667052954984,79.3228152722875,100.914757879354,120.458590425165,109.018633559642
"Rev1",171.230149434779,344.849522106436,200.373154201014,161.258148105807,180.458438796198,104.116754736232
"Tsga10",451.481081327312,571.545496126998,724.590313904193,473.426042325952,361.440860271633,769.034448293932
"Mfsd9",4.57459456802596,4.72148497901492,0.967058603061459,2.94475868374328,21.8886765593277,3.34007421017291
"Tmem127",10.7458778777479,46.3849582157785,11.4163693312825,16.2211779358476,18.5507340051057,15.1328173445774
"Edar",32.1074431230542,23.818032904387,39.4246201613257,16.6092777158326,18.9973247754947,82.8971298014252
"Tgfbrap1",24.1275529671361,53.2280933478212,38.5071563137088,17.9147848775207,35.7763531688524,14.3692427154423
"Mrps9",77.1958203501732,96.801463764491,70.7868287873142,84.9762303122116,120.816784762068,50.2878735958402
"AI597479",13.1196715287215,16.8554696317515,11.044874353964,5.89088316812356,6.33788919649798,2.78454231258854
"Epc2",166.977164488078,92.7516718577333,233.480236926384,96.176087327036,107.261519205603,143.688053090291
"Arhgef4",114.923612505357,172.888451137415,153.295249349965,138.361932446338,166.069906947224,134.660794876643
"Iscu",26.0829932609116,102.231670084962,22.2661980557092,18.2834341219157,93.8424723142789,38.1746182286231
"Aldh1l2",10.3080852114751,14.4005630190178,15.6315824002629,13.0742679117098,11.5559930692555,17.4688292373357
"Stab2",14.7904534651522,6.96324743875663,12.797652236018,6.99009925460385,15.7533693205156,21.0179969932474
"Usp44",2.06431350683126,0.417659438865103,0.332970642755664,0.300043493005294,4.49945512808384,1.62495876815087
"Scyl2",106.138271251128,106.730209875794,120.927556331623,122.204350169333,127.810751105767,109.626046882867
"Ckap4",25.0279102854657,31.7978344381843,25.8696843156858,23.9178766055883,19.4631819888312,22.8221275815853
"Plxnc1",29.3790250431224,25.5560984115266,13.6712070053027,16.0823021137859,19.0577384992913,14.5089069511378
"Appl2",138.726330468566,127.087590615374,291.625694633025,122.316818537212,128.474987969879,340.960351304998
"Pwp1",64.6008914055009,69.7551005311181,49.623446982125,43.7570009725237,61.1594880434965,32.5371006092499
"Dram1",21.0613211989592,9.46594700066696,38.1086359714386,42.9522967017116,16.4812597837758,15.6731678424231
"Washc4",120.239397698644,100.543921178192,88.4999372721928,89.9035410883687,139.085407641341,63.5314863929169
"Slc41a2",190.64772959824,189.635598201953,137.589056018073,160.07566168107,155.774842798395,233.725228527478
"Vill",1.07410157777992,0.131692097581773,0.151532981948249,0.0658581065657387,0.248272944906145,0.723230691645809
"Flnb",85.0011506551591,93.1984151614332,51.8260391812865,76.1224269124203,115.614102063465,91.9060946756578
"Nek3",10.3337128614093,8.59188368474155,9.44753770870392,3.53192781231816,0.90958703155594,4.41918234174101
"Pcdh8",0.0204822366745465,15.5092948876744,4.38103684620071,0,0.0568640398362361,0
"Vps36",52.4696950304417,62.2979675869309,50.9854201564511,25.8903306992414,89.3221711184111,49.0185381033832
"Rnaseh2b",30.5700691676652,28.6302520037204,32.0441787371177,24.0275763009143,51.1334332641961,38.5749095499819
"Ckap2",44.6269069345116,62.5678233236225,52.8443424206361,65.0379680857103,65.0906883242095,30.9017595972463
"Cnmd",6.59244639448426,6.53342250815292,5.64932956564111,10.0996329690021,7.84372902469119,13.2550041648321
"Tbc1d4",436.820716642081,450.657155872516,498.761224492415,490.392528098507,599.666284201985,531.431872770061
"Thsd1",8.5968996248541,16.2769797589054,14.1759191982796,7.66749923536908,15.4887770162531,5.20411827463646
"Bora",8.29326723190989,23.6956313339891,14.2359930179089,14.2534246667737,8.43042122426983,8.8659186429752
"Lrch1",219.250155824865,188.783058305854,152.286324666427,173.643656968648,242.189578018831,197.435414427397
"Sucla2",181.881260628094,178.682587940575,218.875266187554,126.62101539481,178.395932349941,199.40577107739
"Rcbtb1",20.4274430317812,27.8782006168195,19.9087010105608,21.0443236191037,42.4734698915256,11.4274190431079
"Med4",44.9954714518786,120.569405345209,62.7410035059383,36.941666626313,36.5886304015448,38.9984536738204
"Cog3",37.8509250098378,43.5477127445226,36.1034798389606,23.9235088409177,50.4660607538292,52.5284675066949
"Lmo7",52.3177643168062,29.6125948426368,49.1391160509178,42.7824401091507,31.2029316978594,34.2101969366397
"Scel",1.44501841488645,0.368181729466685,2.77628007904277,4.26691367782586,0.719364816459403,1.01065347662728
"Itm2b",52.1024924373306,219.265771706452,76.248997880185,145.461756181429,94.6075613334724,43.1500430123945
"Spry2",1.45196267292921,7.81393860105179,0.280382581520216,7.70754969039751,3.8269457270375,1.67819484012162
"Nudt15",4.91514970491669,9.72188863187863,7.23657240565467,6.84151483546763,7.09907454823003,6.86647622356802
"Rcbtb2",1.42192557076629,0.118740279623859,0.0283867814794645,0.452234706308648,0.174523785974474,1.54703680284544
"Lcp1",19.2924761234313,1.86623337644337,2.07186386969606,4.41030842757645,2.20880240677325,6.77696371907294
"Setdb2",43.6793526681248,46.6219183962355,36.9439878630963,30.4241939087474,51.4687634250026,45.0549302790378
"Scrn1",41.0831400465161,46.567971132762,41.363844961745,46.4100823610277,87.1688218740809,55.6460698341199
"AW209491",1.53400297440793,0.577564617929454,3.83754315804615,0.307917836189928,2.79499279652788,1.92110570016697
"Tns3",29.5859508508169,1.67110908069221,3.14010160101955,6.07460288934762,5.68605202675903,7.75777932625063
"Chst12",48.1015878640689,39.8074307191862,36.9286006101893,42.4032435298916,40.2299938337912,60.129394144587
"Igf2bp3",8.29313853917118,7.0839772175956,8.93403120845046,9.26736551786078,5.69418038453379,14.5757064572698
"Gpnmb",0.474907517100889,3.05784841673016,0.772728105857559,0.217721883922277,0.459826502584009,1.24270798012104
"Rapgef5",85.1099094387482,132.710129654678,146.891921969459,163.288754291192,151.962720166768,177.160631102187
"Rac1",60.6953534326387,74.2798899133827,21.8283758486536,33.5040602695231,50.379594595712,23.1225478441615
"Kdelr2",6.63888246379308,6.5238405040592,4.07462457230501,4.8232809276752,10.6186730729116,1.53116809075921
"Il6",0.0530909581867948,0,0.0225381540521595,4.23762515100251,0.0616329324973935,0
"Zdhhc4",2.00219835062781,0.229549462437783,4.45093531754427,13.1719018461241,0.611331226600233,2.01116635333867
"Aoah",30.7077828371313,42.7422040822593,55.3606460882125,158.264713629763,18.8002521852454,16.4246237154342
"Bzw2",14.3901415736496,34.1138396239597,29.6226147242147,90.5344001326082,20.0992088381317,21.2415460887516
"Dgkb",256.193556461601,260.121464952829,300.331910019812,266.833752614606,274.713030964763,264.296246547315
"Tbrg4",11.49594413397,19.007672101043,10.5727966449761,7.24798690976016,8.70488753149693,6.21727341545001
"Nacad",13.8954600046537,35.7848853785893,12.3703886391275,8.77273367953585,40.4825070797019,38.2490392443464
"Dbnl",55.321625947179,63.2721030267601,43.8132742795011,81.1258365396217,33.6985071034349,87.9885366533804
"Ccm2",50.4854085755081,33.535695993424,46.2799414558663,36.7933585847916,62.1187278162697,66.1255636345492
"Ttyh3",15.8186115930797,17.1841311184546,17.9017525188347,6.46102451047368,3.85407644772705,17.5986079394297
"Mmd2",7.47360958185139,16.1414514040289,23.1637808641323,10.8397967987959,1.10644709938001,3.23113782356573
"Nkx2-9",0.0102504807402496,0,0,0,0,0
"Nkx2-1",0,0,0,0,0,0
"Adamts7",0.593027166184477,1.3603484287134,0.945718224786482,0.526197317272923,0.251723473533325,1.67099721761404
"Abhd17c",23.7901720665333,15.953859112354,24.6368186613967,18.5007869218548,22.1660986596999,26.4662698037195
"Ireb2",53.9372178760635,90.4993815667763,65.0352153184686,71.7641043904505,85.1940470912827,81.5342036462993
"Alpk3",10.5207273450511,11.49302588766,7.23667499796307,8.21357916546185,4.14656670244802,9.35621182669952
"Tm6sf1",75.3716152179018,42.8823919757894,45.7054067246114,54.7480214520904,98.4181984609602,47.8492981631368
"Cib2",3.66177929343662,5.93479698203732,3.78698262818392,5.03626705827687,4.32266060037839,3.20664696124311
"Calcoco2",116.705070447262,80.9221176833605,82.2823517016846,44.3104801722159,84.3087642070546,159.429381458653
"Nmt1",52.1473937785379,46.2744571778372,42.1481124438315,77.4035584968936,46.2750290005474,59.0543543229005
"Mycbpap",6.66783622653803,6.02488660325139,9.21383798327235,4.26400016666939,21.3345259915214,19.113032660486
"Tex2",78.0388285564237,79.1208208135667,68.7420557270286,70.2568762734925,104.990706637839,81.9519211221021
"Dcaf7",81.5539905104161,103.289064399551,64.8110592230983,115.782162572274,74.2381211571586,89.2013301283924
"Limd2",1.34179738782649,0.546241551223502,0.337007400924988,8.00171052040351,0.394995358623132,0.368465048749252
"Brip1",7.79168437261608,11.2608795724642,7.23866157425052,33.2580675038465,11.9344148490933,6.61718213715124
"Kat7",14.6206035219559,51.343846756644,20.5471562642851,27.3524095523459,26.6760188076524,18.5697823781226
"Actl6a",18.7909000149333,23.9728758016322,12.3969510258333,6.41994274002217,19.657319434241,9.86105663680322
"Ndufb5",14.0468279572517,32.3088551794429,20.0923737810316,19.8168620879877,36.5716791242536,13.5668499638483
"Mrpl47",6.83534040325724,13.4500184669519,5.16640146667048,1.32246269191728,10.5051542983637,6.95098849555475
"Tra2b",40.1456766342952,85.3909278896298,47.3507972418338,48.6616008145487,48.3670107802876,25.8283818706086
"Scn2a",652.6673543363,520.144824575363,555.70477652813,526.744870727693,491.503109643928,495.363151630587
"Tbr1",0.205198496078947,0,0.0302362832496312,0,0.0278542997289777,0.120900929546797
"March7",71.2871562023652,183.678431370236,90.2256919490101,94.1292916307741,116.420343875434,184.401368515208
"Ermn",23.392693314438,3.47883664157789,39.2784513168735,81.4231658656633,4.42287457223647,0
"Tank",142.507852163227,317.331773508819,137.66117750158,129.08015518969,105.62535310997,92.7008778384102
"Blk",19.6093277015299,4.58082654999067,33.8640407021298,13.8168598212861,19.8366873237556,30.5317199475053
"Skil",49.3239975347045,43.7606594243442,37.5692868584156,34.2881019571296,32.760220943674,31.5056484724895
"Eprs",133.205401748887,121.156376501067,115.285465500447,137.033236073362,205.509880425245,71.9603882147096
"Hlx",0,2.38171312223235,0,0.667253073940139,0,0.114607492831588
"Vps45",134.409191618038,149.778147741986,148.264879541939,170.1283816807,183.186150603098,149.803007117307
"Il10",0.078799568890731,0.05678515608763,0.186955600117441,0,0.0192153385748422,0.664916741209782
"Kctd3",105.170713385558,110.082990982146,94.1621862837303,114.113037090108,128.602580091743,124.075334432522
"Rps6kc1",415.441901274335,306.966047782846,551.590141982781,375.780899577787,361.729707424289,492.340458583569
"Smpd4",23.6476636570943,30.3543752954377,56.8433595013574,25.5958495070751,25.8229425736988,23.2826921950122
"Sap130",71.4931596633714,106.729552862098,60.2537850871592,43.3547304606177,87.8371076379501,44.3808214116046
"Bin1",126.440411506412,164.820360330128,118.224863330548,154.424930191963,172.266981248346,229.255147543119
"Imp4",7.4858814868617,5.62713977316417,3.53505742337811,2.31818094706974,12.7303042224792,4.80154923842402
"Hs6st1",32.9313187383202,67.3486557653733,42.7029229458478,48.4996906763632,30.5145596304944,51.8065615745174
"Uggt1",47.1874317626121,88.8948300897663,39.1419222473574,36.7938863257154,73.2665126471099,46.3843107049457
"Gypc",0.592872618065578,0.0596376600523578,0.229833535037389,0.148784850242254,0.133961341312863,0.87969587392308
"Stam",44.1302919152244,54.7553383983743,47.5050408287446,34.467965052587,69.8874883117356,33.9358305496986
"Gad2",95.9770627037581,26.8025851201687,30.2092993388542,24.4128346599444,157.349356519838,100.66305516417
"Abi1",49.0697598181465,53.2190309280167,45.5018806184838,57.4431737741861,78.7820081927932,67.3327927475966
"Yme1l1",57.1691879845947,107.737242766639,68.0454176929786,30.1096657593342,79.1225158962639,72.9752487082845
"Dnajc1",73.1313664603792,87.9347997288594,82.7507376590776,87.3138236177155,74.336214880465,78.8476598638763
"Cdk9",2.31540822131448,3.11517910213658,2.8255687888084,0.589765816163106,6.56590548770178,0.336840716680907
"Txn1",10.8016545328438,23.4415125849801,21.4093476153608,4.2645322958995,13.5137591682213,10.3007052830929
"Odf2",48.2219746473879,74.4004589773342,42.12521425212,57.9046025372211,55.0850267862952,54.1770697958118
"AI314180",195.374376524574,176.195147647623,175.933521330141,153.711108414987,235.688054844092,233.055184275508
"Tor1b",11.5708660978303,13.0290549767314,14.2865951943859,18.0743870988757,11.1740874617348,9.88894096851278
"BC005624",10.9099199123483,13.0545657230925,19.2395966981435,4.42725630591337,20.4264843339732,21.2955599272676
"Smc2",71.5662418628147,61.010547675905,77.0192312445263,63.2102117674455,80.3710230123238,157.884120682716
"Klf4",0.242060395865747,0,0.162554091443777,0.0377044988329326,0,0
"Tor1a",5.26137603654254,31.435821011416,7.19879894853567,5.29522653586438,5.11997824255214,0.397015267944044
"Ralgps1",583.451899805348,378.914373845804,670.123361883901,686.705362152932,446.641747528788,774.223370684516
"Fam129b",4.38272238190892,2.72315006079944,9.0393375543301,2.38352125653016,1.9733261243944,4.84910482380874
"St6galnac4",2.41106214264395,2.39532362064854,1.65253914653329,1.45240447552783,2.48037318207885,2.01931491122904
"Tmod1",3.39946722092038,6.74338681918049,4.69432250187795,2.00746554034601,1.94818462115791,12.2010679926059
"Dab2ip",33.1334595429149,35.2183000858917,19.6441869400353,23.9933789014202,21.9469658925471,16.4603067724067
"Stxbp1",380.977387554353,416.230647970239,319.9727056626,443.073212945275,468.394194357222,323.910269360106
"Slc2a8",25.9879214754918,35.1776236031769,19.5558603546143,14.4402702101945,33.1905889416816,10.921862357944
"Angptl2",0.552775104801518,0,0.324101986688425,0.327331679708243,0,0
"Slc31a2",3.40175152562976,9.23702705516983,1.35427375248531,2.30999139474979,3.85471225570694,2.94839586933119
"Slc31a1",27.6881647568859,17.8406487596457,34.3228798764064,29.3739398513021,39.9808432830199,18.5559292299171
"Tlr4",0.224816207939015,0,0,0,5.05903582048551,0.292087655037937
"Aldob",4.3200480355781,0.583481541033681,4.25329433866129,12.3177366996846,7.30212029431097,2.72668364782872
"Stx17",33.6164380723218,72.5355089088773,54.714667758506,52.1755355918859,60.7010462554142,45.0170768086145
"Prpf4",6.77694330814631,18.7710033458808,9.06195837009489,5.70451662737759,20.7752866114605,14.0849338020611
"Fpgs",16.0284571972986,22.9329446310324,30.4297755938532,10.7327667587595,15.1798445897009,20.4329148140703
"Usp20",35.2008324495616,26.1128337452285,28.7298340570919,24.7888868973267,26.2147877637377,31.8320691277039
"Kif12",0.0918111898767162,0,0.264649040789168,0.0424529050820118,0.0487450245257109,0
"Atp6v1g1",14.9038912651451,48.3925853740444,16.5765822308505,4.92956973149011,30.380240429425,17.209618324559
"Tex10",121.31532159344,136.309621617259,109.568887917479,214.486915200517,84.9012388379288,79.091200015849
"Garnl3",159.071718035696,241.267691835778,211.285217855546,226.398287102057,217.638967972167,222.034497703207
"Mrpl50",3.71082324255077,31.8310360296231,3.88958456423012,0.705303362164237,14.0033833535947,6.45244897422067
"Dpm2",3.82759232203155,7.60536679222613,5.63148360142204,1.37067921882731,7.83021502627966,3.52810424245163
"Tstd2",39.6780600159387,23.2365513867086,41.6963067885615,37.8524073021112,38.4837703869671,26.6849950721873
"Gabbr2",509.064923263554,273.386191833492,319.102072470584,408.327015596452,356.272025264509,671.042876677767
"Psmb7",31.2633774345148,85.8706655038346,41.3162526982299,18.6317143599873,55.5673412972153,42.2078889047267
"Nr5a1",0.456237619287354,0.164610791443963,1.7087742084448,0.0213908570557047,0.0587213275497912,0
"Rabepk",21.5058662292546,28.1244250220031,26.7508543651762,32.3226539526704,13.8483187092347,29.7766715390369
"Golga1",47.3101649825832,39.1444038159529,99.4052077127306,34.4596039093674,52.2424842464139,24.2269897861895
"Xpa",60.9434799482059,98.0105726925872,55.6297787992322,68.7816769337725,56.7838998228586,36.2029402176866
"Ncbp1",30.9998623848586,71.5362284999625,61.2703210743191,59.1071004661525,62.1092894667775,88.8470107330656
"Anp32b",17.1079051103727,9.90736951076224,4.39976227717964,4.55752797115293,15.7661241465446,55.1118437660061
"Pdcl",14.5874560315333,16.7291516541413,16.0048501251057,27.3820355465276,13.8475085254723,7.54852081935983
"Lmx1b",0.951802057053573,0.761612683247434,0.932650855306004,0.787995685301249,0.579218769674763,4.99261845392346
"Arpc5l",14.4230480064101,23.8643128397357,6.69599806665353,10.2996408479388,18.134008000477,10.4772027651786
"Enpp2",6.24538211539312,10.3569581574441,45.2357195320087,56.0517698139404,3.66976579372913,3.77568304269621
"Dscc1",9.91877305730372,2.33776091246575,3.45460207361208,12.6542036524065,12.9299185542777,11.795741069202
"Derl1",6.06016045498008,19.8134625971735,9.31781243999042,5.98267704906869,5.60941779547601,10.1636787673193
"Myc",4.60895147780732,0.522362695224351,3.80269494801552,15.7570821408201,6.01606727766139,0.192047823786528
"Nov",1.94853091645103,1.24363123711379,0.320085940716062,0.581318425538574,4.71920931526081,0.171892511055386
"Polr1e",1.27242700954468,4.63439589996238,0.0814576044913776,2.58991367822513,2.68445767798995,1.61819861569338
"Plaa",33.2957586185815,14.6003240427914,33.1948284013113,55.1822712251269,33.1014412994526,44.645979063579
"Aptx",53.0281271689589,22.2593294794452,42.6978437312629,37.8998706989967,39.6166541336895,89.0430670990388
"Rnf38",119.354665245418,122.91320332419,128.6021713978,143.204518594734,105.301668254199,158.997316195223
"Tln1",37.6363686914023,22.3874409305687,27.4933623591486,14.4356334245777,38.846665089803,46.8162990954259
"Dmrt1",3.58027204725352,2.96103555142954,5.45986115420671,4.47075081125464,6.01217852429611,6.52691407245122
"Dnajb5",12.0131312919477,0.906971793230118,3.70173851750468,7.74186746654336,4.0983698584712,2.44882714369136
"Dctn3",4.96551233925887,41.9895428445525,2.65064549263386,28.0247114440512,19.0761976208101,3.18039537011249
"Tmem8b",16.005652676331,28.4363590462997,16.7174738835095,53.8237204630671,33.1274435891054,14.0039479807274
"Grhpr",21.0550066378731,7.11031639100581,14.8130209607728,25.4499101720529,29.0113408259164,21.0128855572169
"Hint2",1.09717925074917,0.296714069706443,0.560589110805335,0.0912795531245174,1.93476949999879,0.509113384132667
"Arhgef39",0.616915503395852,0.522983871567502,1.53917344795666,0.140344731571053,1.72293246461002,1.32842187015683
"Dennd4c",118.884674239507,81.7430024788078,133.614151808879,146.533450676744,151.612759131707,147.679753245355
"Rps6",24.2959673461421,32.5237291935315,30.4449830650727,61.1168526668852,15.7615211114354,6.49693146808638
"Cnpy3",3.39992047501118,4.70026306370983,1.99671846949461,1.12731469695673,12.6254146380678,6.91560798962259
"Ppil1",2.94139144421688,12.8023654450768,2.43176922273549,4.56989643987499,1.79539143819269,2.36729759826011
"Kif13a",69.533018138949,28.6430006812576,39.029985324531,39.3941454351887,39.9719466650284,52.6271108668015
"Pim1",3.72728255015638,7.74081762193674,1.88581032127558,5.9163750653955,8.6130735124221,3.81223482814058
"Gmpr",25.1788899301627,23.5004624297109,34.5301603715916,16.5398372491585,54.8359906177701,56.0784710157615
"Cmtr1",17.3957222518592,17.1381603066475,10.3505597917679,26.2159037930474,11.2752451117301,17.4159889529245
"Tfap2a",0.0279240613095176,2.93499057749654,0.0424853739851519,1.13091134034993,0,0
"Slc22a7",1.27287664987248,0.0742012825122347,0.570735517461362,2.99696519587382,1.38783240187744,8.88379032056938
"Yipf3",1.77993291050303,20.1133360940418,3.31503851758734,0.636034682393415,12.5268803424121,1.90773097274491
"Tmem63b",42.772952550322,28.4816131652424,38.2188222410858,33.155567157927,25.7913100619723,52.1306010452264
"Frs3",2.85676490321206,9.41446876978819,1.9215399976775,0.335651551492397,1.39566269640012,10.1654404701025
"Capn11",0.705149824921965,0.81938194975851,0.320478406158695,0.454601084916475,0.586154348779038,0.402604987748717
"Tinag",1.10409975724683,0.40268314754098,0.739122232962725,9.79716355492392,0.426555621222788,4.1244140422357
"Hcrtr2",194.393725473624,124.741881644713,134.626518143152,159.86363615664,189.065561631438,142.00338399676
"D130043K22Rik",146.624402332297,213.316114699973,205.682165906649,162.505080759559,167.805555478798,132.744073635309
"Irf4",0.10840864116185,0.0493314767221849,0.268990167871384,0,1.81192015414739,0.296462722891146
"Slc22a23",232.280818033672,228.962587074678,264.659415886893,248.519558497914,261.886222630475,182.632681887978
"Lrrc1",106.669341901089,50.0274016948209,59.5237550517961,53.7227150225791,143.659083181292,124.808591077488
"Gcm1",2.70841528392495,2.53286764143421,4.8611652892357,4.21642193130004,3.37104667520709,7.45739283726882
"Foxf2",0.0352282165645555,0,0.0621743385862774,0.098411703985861,0,0.194129070983683
"Bphl",8.13501962806407,6.17581830593269,14.3059544913804,15.8931619920346,20.6805324529116,9.56357614584233
"Ripk1",66.1175798685767,26.8302474814377,83.4908790040083,92.9848356428766,71.4432095126974,81.8019969298111
"Uqcc2",9.00196488432545,18.3709716533142,46.8090036628687,4.70266511327738,26.5995324750563,19.9375325052532
"Tpmt",21.6793927358148,22.4655806044631,11.1376989688764,10.6726060704107,38.1130745563225,14.9101153876375
"Clps",0.112769408728755,0.0235581427212595,0.103193146819288,0,0.118423912008185,0
"Rnf144b",15.2869157616201,13.1986460202587,12.506770956776,8.64275447305541,20.1112867180446,23.0420714502984
"Mtch1",18.681089900551,59.4853169444237,14.4736411861487,21.1002870809467,51.7209633440413,14.8001784072803
"Taf8",13.7025881442154,13.0217903684615,12.9052900705705,9.65700143194811,13.4545403948783,11.3050476987942
"Fam8a1",12.4958014215151,13.5162479187213,7.80559350241253,15.7685143711809,23.7297241430916,7.43910885402666
"Cpeb2",44.2921795617238,24.2610031118684,42.8611677379263,33.2291666374438,72.8641300555811,54.9602460674214
"Mgarp",1.57931422206577,0.329606162219181,0.867248892372566,4.53559942809916,3.12785692697098,0.260622925278625
"Ttc29",3.899746757546,3.01792751871564,13.9883599633655,8.1677275053615,13.6164131564168,5.5976005407641
"Myo7a",1.25016218948889,1.97203381652414,3.20912985590053,1.29544244127318,0.861604558361806,1.18563755879516
"Fchsd2",559.295689400765,480.346903524217,597.744731276599,585.576027551706,564.918133946363,709.499634467514
"Slco2b1",1.78139626716412,2.35935394165802,6.08925249327303,5.03494587778692,2.00072483794224,2.32615087336965
"Thap12",11.4139142970482,10.3751908324171,10.3892758899968,10.2682009929896,26.0411870912961,8.47020624306881
"Ankrd42",90.1833126480605,70.3471446500617,83.1717793193393,94.9099840712758,122.327066455157,94.3967133456998
"Numa1",37.1354490055699,43.8811205840998,54.1733844799325,33.897364828314,25.6523666234801,48.7173367228448
"Ccdc90b",36.9473365472764,38.7677438912767,31.4642133900097,28.5967616217317,39.2473859822771,70.6855359417721
"Sytl2",39.0225663453626,130.915782306559,76.5597733082902,31.596616792028,33.7132397850701,13.1824072409017
"Rab30",58.2247104918433,80.5649097396205,60.0961808681068,68.0284113048938,98.4666418883197,57.5585430918216
"Prcp",132.620910946655,117.108068480543,151.127678112623,207.579218360138,146.525112899737,306.617488372578
"Nars2",43.9497455258174,57.6760968053797,65.1283709515553,181.461051578729,67.0769200174883,28.5763389713083
"Rnf121",27.8179581431762,15.6344206250582,17.0733769451393,30.9580705764247,22.6987772789625,27.9493473286128
"Mrpl15",9.42084374912107,38.4183368848093,9.76884763542209,9.5088112687505,12.6235352830978,15.8965238889784
"Pi15",20.7589496802192,3.57724416040498,3.87083380345545,6.58345454379437,9.59883932949785,2.94177938340823
"Ttpa",9.99661072036196,3.41342689124824,10.8681581430235,13.9077674125459,11.7692593398141,20.7359127968797
"Ggh",21.3324510873778,26.535233058919,20.0030674756699,21.9297724631477,20.7199625059211,20.0248060252097
"Slco5a1",29.1283098281763,7.05685041304245,17.5035089949977,28.6296117558196,17.0569785507387,37.2533304861753
"Sulf1",3.76737002879853,3.23503832447555,7.88870783034916,16.5658662249861,10.6046824090553,3.3013951362909
"Tgs1",56.8835688430673,88.1984156147745,39.9509021978814,47.3788635962838,33.7801185281519,26.6442087984571
"Sdcbp",61.0399286874732,55.4979147660079,43.9487493754865,68.0561973108182,50.8669074975022,22.2218677242362
"Nek1",1157.48971862693,723.700521594458,1282.68105384707,1079.5462925492,745.489491589357,1207.6837100617
"Ddx60",4.05828434478503,0.783729120171365,0.636283591053734,1.91026298349699,1.51112172005878,0.763857099557433
"Sorl1",341.002719990035,211.461195629086,205.527599710054,144.175150688661,417.941050847388,200.754373260599
"Bud13",8.85564226438617,17.9299068929465,17.2182535412561,3.54636878731613,5.97766460795875,6.22362294276044
"Trpc6",6.20048654036827,4.88306722474511,13.6236398749843,10.6933439550872,4.53428842867176,14.6129523840493
"Mmp27",0.238449247135087,0.157343473530002,0.116662751212638,0.633786396632216,0.224039841446223,0.190870123639159
"9230110C19Rik",11.0032612122019,3.89020545138538,14.9682038001918,5.32630118739823,3.37189843522756,34.7088091514361
"Dcun1d5",22.6945499643668,14.010112005353,16.2706526532854,12.3610236805844,33.2698788444497,37.6137849238479
"Yap1",6.90565462232268,16.5393448475382,9.12275923855891,1.84536291205697,5.16795169577629,8.85970821077035
"Trim29",0.58601104284177,5.35107324070947,1.85227399114475,0.827507676823458,0.824393039150555,0.832097455217759
"Btg4",0.307119409040148,0.0188117760361357,0.853848667845967,0.280375205066642,2.03317684663733,0.676484111611916
"Pou2f3",1.59619140947053,0.746083597472908,1.37707570387936,0.409174447573912,1.14130109780792,0.893686419833296
"Rdx",154.978213392921,156.094492058222,175.586024372903,122.786945674578,149.169627160931,169.164077702717
"Fdx1",18.8515177163449,36.4138039539684,28.6161232292562,28.9421104301858,34.885033087339,14.2935681836315
"1110032A03Rik",4.25089886026799,6.57919230028792,5.69087115319326,0.599915508405452,9.87326580156271,11.2890371894504
"Fxyd6",0.908194844247325,43.2903818884628,0.588828889236112,0.573694641847762,0,0
"Arhgap20",141.292258498295,230.511964299855,161.051600254692,217.282449548737,173.896099523071,150.708606063455
"Mmp13",0.131762892205589,0.144890610736924,0.209755090231578,0.121947565556357,0.123257130496392,0.107375090289029
"Tmprss13",0.763456219016436,1.75606865947995,0.026559648282264,0.188877755524414,0.134960627688413,0.126656572982177
"Alkbh8",19.8235741336593,23.1797709827012,34.6385457142605,38.2696710881763,31.730219264312,29.8698884656714
"Map2k5",349.048671318304,327.67944917432,263.030991642523,271.261924684884,357.286095900094,224.507827432499
"Ctdspl2",59.1065385514743,94.3400036770233,102.319665143019,75.8616022120712,58.5014762721938,59.2474326979115
"Sltm",141.594322108776,71.0626775827487,117.966643952641,84.6315394951463,75.9678948586737,260.05443654605
"Thbs1",2.93750700360219,2.24171495587526,3.57763861065976,3.78575957816107,14.2328289668529,0.604271595911498
"Mapkbp1",97.6696225345016,68.6847954931634,105.52042132206,88.0496049595436,80.0943943166026,102.403942557556
"Ndufaf1",12.0696159134366,11.8804062266621,17.0813780164231,23.5695117937263,13.1646799006188,33.6815691863841
