"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm26861",0.000139253700194999,0.279525272169235,0.59,0.46,1,"ex_0","Gm26861"
"Ano10",0.00013990794844826,0.264788324003816,0.634,0.518,1,"ex_0","Ano10"
"A430103D13Rik",0.000140878662182651,0.335295087642519,0.224,0.138,1,"ex_0","A430103D13Rik"
"Pkp2",0.000141106114463912,0.562891140153342,0.284,0.195,1,"ex_0","Pkp2"
"Atp5b",0.000141753951697768,-0.352917544280731,0.948,0.916,1,"ex_0","Atp5b"
"Gm4202",0.000142470084279084,-0.379291934841183,0.698,0.712,1,"ex_0","Gm4202"
"Sel1l2",0.000142897099745323,1.02029690357425,0.362,0.263,1,"ex_0","Sel1l2"
"Mafk",0.000143202982430224,0.379044247726645,0.116,0.055,1,"ex_0","Mafk"
"Gabrr2",0.000143796981569751,0.690592421396947,0.22,0.133,1,"ex_0","Gabrr2"
"Ptprf",0.000145825615325166,-1.01932972815166,0.325,0.419,1,"ex_0","Ptprf"
"Wdr6",0.000147142292558699,-1.30413919531436,0.03,0.102,1,"ex_0","Wdr6"
"Akap1",0.000147292157763167,0.33203494633182,0.358,0.256,1,"ex_0","Akap1"
"Gm5620",0.000148239967603885,-0.316038121926255,0.373,0.481,1,"ex_0","Gm5620"
"Tex14",0.000150074785338535,0.459716855451492,0.716,0.612,1,"ex_0","Tex14"
"Hsd17b11",0.000153155563044078,0.507944929716635,0.224,0.139,1,"ex_0","Hsd17b11"
"9930104L06Rik",0.000153694367699349,0.432865570909387,0.228,0.141,1,"ex_0","9930104L06Rik"
"mt-Co1",0.000154341634041453,-0.643804371358491,0.612,0.639,1,"ex_0","mt-Co1"
"Psd2",0.000158284238537757,0.253406602756736,0.552,0.431,1,"ex_0","Psd2"
"Ptprb",0.000162132658996967,0.497095154923809,0.425,0.314,1,"ex_0","Ptprb"
"Hrasls",0.000162582117397447,-0.47671831468757,0.276,0.172,1,"ex_0","Hrasls"
"Kif6",0.000162750497939465,0.311341165129183,0.47,0.374,1,"ex_0","Kif6"
"AC157602.1",0.000163333811629822,-0.506453382480537,0.328,0.42,1,"ex_0","AC157602.1"
"Scn3a",0.000165952039584646,-0.602895885555158,0.851,0.892,1,"ex_0","Scn3a"
"Stil",0.000167718262016936,0.699326441689596,0.261,0.17,1,"ex_0","Stil"
"Plekha8",0.000167901855163696,0.253799082530469,0.646,0.526,1,"ex_0","Plekha8"
"Arntl2",0.000170922143092462,0.319079073356762,0.481,0.363,1,"ex_0","Arntl2"
"Letmd1",0.000174926844403784,0.268288523764204,0.414,0.3,1,"ex_0","Letmd1"
"Atp6ap2",0.000175547672495325,-0.652375661903177,0.683,0.715,1,"ex_0","Atp6ap2"
"Slc4a8",0.000177223582608604,0.288254578053433,0.799,0.697,1,"ex_0","Slc4a8"
"Tpm2",0.00017762885590672,0.460312227887279,0.231,0.145,1,"ex_0","Tpm2"
"Gm38590",0.000178103412045836,0.57870459463985,0.108,0.052,1,"ex_0","Gm38590"
"Gm14287",0.000179635564335542,-0.261627797621139,0.25,0.362,1,"ex_0","Gm14287"
"Pik3cb",0.000181160400192105,0.267678452547484,0.687,0.546,1,"ex_0","Pik3cb"
"Gm26559",0.000182541004322605,0.361019688929985,0.157,0.086,1,"ex_0","Gm26559"
"Gm7308",0.000183235106934357,-0.334071275185257,0.888,0.88,1,"ex_0","Gm7308"
"Gbe1",0.0001858120307945,0.326510474735194,0.836,0.798,1,"ex_0","Gbe1"
"Rfc4",0.000188154927545329,0.458008887687961,0.146,0.079,1,"ex_0","Rfc4"
"Ttll4",0.000191069456580661,0.254510367550929,0.772,0.685,1,"ex_0","Ttll4"
"Vstm2l",0.000192468450468242,-1.93950356524163,0.034,0.103,1,"ex_0","Vstm2l"
"Trp53inp1",0.000193651562972788,0.361190938983937,0.347,0.246,1,"ex_0","Trp53inp1"
"Rcn2",0.000195445617438194,-0.733679941212776,0.616,0.659,1,"ex_0","Rcn2"
"Rab2b",0.000201314147870878,0.25827305829382,0.433,0.316,1,"ex_0","Rab2b"
"Fkbp2",0.000201491766265912,-0.684491326250171,0.455,0.521,1,"ex_0","Fkbp2"
"Gm5276",0.000205345233876549,-0.272605857223978,0.328,0.431,1,"ex_0","Gm5276"
"Gm43032",0.000210924809871317,0.256921823630701,0.168,0.094,1,"ex_0","Gm43032"
"Ikbkb",0.000211539757560827,0.279796637688995,0.571,0.459,1,"ex_0","Ikbkb"
"Hs1bp3",0.000217183579582701,0.339306401151748,0.336,0.234,1,"ex_0","Hs1bp3"
"Gm26885",0.000220367094101046,0.574216274312842,0.56,0.448,1,"ex_0","Gm26885"
"Tuba1b",0.000223116645523844,-0.447057200934612,0.746,0.752,1,"ex_0","Tuba1b"
"Tmem130",0.000223242110856922,-0.684455568570312,0.608,0.643,1,"ex_0","Tmem130"
"Fry",0.000223642943118651,-0.270449441498619,0.993,0.982,1,"ex_0","Fry"
"Zbtb20",0.000225322077041294,-0.476219836339264,0.933,0.953,1,"ex_0","Zbtb20"
"Dydc2",0.000227347027639509,0.40928446768259,0.16,0.089,1,"ex_0","Dydc2"
"Frmd6",0.000228226982829635,0.884322864857298,0.25,0.168,1,"ex_0","Frmd6"
"Fscn1",0.000229561487980505,-1.58458949868881,0.056,0.134,1,"ex_0","Fscn1"
"Gm6548",0.000231061089038085,-0.634642723809655,0.037,0.11,1,"ex_0","Gm6548"
"Mfsd2b",0.000231711715657176,0.365421672579001,0.134,0.07,1,"ex_0","Mfsd2b"
"Scml2",0.000231761839943891,0.260705401586429,0.537,0.434,1,"ex_0","Scml2"
"C2cd2",0.000235263945598343,0.27042322995135,0.519,0.428,1,"ex_0","C2cd2"
"Glt6d1",0.000236533185460697,0.48369226014413,0.153,0.084,1,"ex_0","Glt6d1"
"Grb10",0.000237708825756264,-0.451633767273098,0.716,0.763,1,"ex_0","Grb10"
"Selenok",0.000241805531368287,-0.631413445381029,0.575,0.605,1,"ex_0","Selenok"
"Rnf144b",0.00024629305477292,-0.433355480643821,0.358,0.452,1,"ex_0","Rnf144b"
"Gm28981",0.000248227530561931,0.495003604315596,0.28,0.194,1,"ex_0","Gm28981"
"Cgref1",0.000251304202050563,-1.05007240848727,0.067,0.147,1,"ex_0","Cgref1"
"Frmd3",0.000254715112618008,-0.713002905815757,0.631,0.691,1,"ex_0","Frmd3"
"Spata48",0.000265575237227924,0.5645945301056,0.213,0.132,1,"ex_0","Spata48"
"Ncbp1",0.000268898006132216,0.389550475032057,0.414,0.303,1,"ex_0","Ncbp1"
"Spag6",0.00026910504320583,0.662097400730162,0.183,0.11,1,"ex_0","Spag6"
"Cpm",0.000272458267643283,0.295056903458225,0.321,0.227,1,"ex_0","Cpm"
"Gm45768",0.000272573246298756,-0.638283033442089,0.045,0.119,1,"ex_0","Gm45768"
"Ubc",0.000275325546968507,-0.471486198437845,0.735,0.748,1,"ex_0","Ubc"
"Gm45769",0.000275679968991292,0.484460339255336,0.104,0.05,1,"ex_0","Gm45769"
"Gm26488",0.000279174068967848,0.399505072980634,0.164,0.092,1,"ex_0","Gm26488"
"Tmem35b",0.000287962873727232,0.579134270592125,0.172,0.098,1,"ex_0","Tmem35b"
"Ppfibp2",0.000289810171977981,0.709412629305029,0.317,0.231,1,"ex_0","Ppfibp2"
"Gm13217",0.00029077133271311,0.320118603266156,0.295,0.199,1,"ex_0","Gm13217"
"Lrrc7",0.000292087943043973,-0.286103277459897,0.985,0.979,1,"ex_0","Lrrc7"
"Slc46a2",0.000292429839297854,0.845944526241619,0.134,0.072,1,"ex_0","Slc46a2"
"Tdrd1",0.000295927962432301,0.486701439751351,0.101,0.048,1,"ex_0","Tdrd1"
"Zbtb17",0.000299754515588407,0.677431735781946,0.571,0.469,1,"ex_0","Zbtb17"
"Gm11454",0.000300803594623822,1.3981583977143,0.257,0.173,1,"ex_0","Gm11454"
"Gm3141",0.000302172615621777,0.35258441787311,0.108,0.052,1,"ex_0","Gm3141"
"ENSMUSG00000051435",0.00030513723027593,0.250325281712602,0.604,0.498,1,"ex_0","ENSMUSG00000051435"
"Abi3bp",0.000307721142711391,0.540307475840009,0.332,0.237,1,"ex_0","Abi3bp"
"Tram1l1",0.000308113006613858,-1.02576811494983,0.116,0.205,1,"ex_0","Tram1l1"
"Psap",0.000309249718474286,-0.488537584448705,0.813,0.834,1,"ex_0","Psap"
"Arhgap26",0.000310149711451396,-0.285965408164585,0.996,0.983,1,"ex_0","Arhgap26"
"Gfra2",0.000312173499671753,-1.3556175257423,0.082,0.162,1,"ex_0","Gfra2"
"Atp5g3",0.000312751736146383,-0.403453504213586,0.817,0.838,1,"ex_0","Atp5g3"
"Gm5815",0.000321144778155615,0.43681613443404,0.131,0.069,1,"ex_0","Gm5815"
"Gm5118",0.000326598808669863,0.444234365192893,0.134,0.071,1,"ex_0","Gm5118"
"Zfp977",0.000328734903756698,0.641172937197886,0.287,0.199,1,"ex_0","Zfp977"
"Gm20431",0.000334462859721127,0.545468058038929,0.179,0.103,1,"ex_0","Gm20431"
"Mycn",0.000336401835508363,0.296816064114573,0.123,0.063,1,"ex_0","Mycn"
"Msh5",0.00033716379953521,0.658743937477713,0.231,0.147,1,"ex_0","Msh5"
"AC121517.2",0.000342371860659632,0.252980266260967,0.388,0.288,1,"ex_0","AC121517.2"
"Alg2",0.000345689305571305,-0.5987606081734,0.284,0.383,1,"ex_0","Alg2"
"Ky",0.000346739510944973,0.257107432130427,0.336,0.233,1,"ex_0","Ky"
"Casp6",0.000349728156958761,0.291242593855834,0.168,0.096,1,"ex_0","Casp6"
"Gm49135",0.000351655804590441,0.285291524253943,0.172,0.099,1,"ex_0","Gm49135"
"Pus7l",0.000354296961748418,0.526163959897511,0.157,0.089,1,"ex_0","Pus7l"
"Cpsf1",0.000363572993555066,0.410438995550343,0.437,0.329,1,"ex_0","Cpsf1"
"Mks1",0.000372684879612309,0.331868170339129,0.116,0.058,1,"ex_0","Mks1"
"Cygb",0.00037376733578034,-0.81034865293315,0.254,0.35,1,"ex_0","Cygb"
"Cd80",0.000382442282789487,-0.359522216776173,0.631,0.673,1,"ex_0","Cd80"
"Gm6210",0.000382704329639824,-0.364142963450872,0.522,0.606,1,"ex_0","Gm6210"
"Zfp189",0.000384905473409483,0.277012543250317,0.224,0.139,1,"ex_0","Zfp189"
"Pnmal2",0.000387094570135866,-1.20192181746759,0.119,0.207,1,"ex_0","Pnmal2"
"Gm17382",0.000392509588741151,0.621584912591437,0.116,0.058,1,"ex_0","Gm17382"
"Shisa6",0.000393529778482121,-0.671695621142768,0.66,0.692,1,"ex_0","Shisa6"
"Pttg1ip",0.000397052482387921,0.313592260053581,0.41,0.304,1,"ex_0","Pttg1ip"
"Atg9a",0.000402644035173144,0.503588402725388,0.216,0.136,1,"ex_0","Atg9a"
"Tm2d3",0.000415329264296852,-0.632393655313543,0.34,0.431,1,"ex_0","Tm2d3"
"Nrsn2",0.000416643025659206,-0.560011773404521,0.09,0.174,1,"ex_0","Nrsn2"
"Map2k3",0.000419935985742586,0.289010039631233,0.534,0.437,1,"ex_0","Map2k3"
"D430036J16Rik",0.000427975501431535,0.491501116524508,0.149,0.083,1,"ex_0","D430036J16Rik"
"Lrrc8c",0.000432525691464347,0.357473259548978,0.47,0.367,1,"ex_0","Lrrc8c"
"Sash1",0.000436895993290607,0.304288352738707,0.836,0.803,1,"ex_0","Sash1"
"ENSMUSG00000067925",0.000437860707717034,-0.669733184305618,0.16,0.249,1,"ex_0","ENSMUSG00000067925"
"Eri1",0.000441424290638569,0.421453424080187,0.34,0.235,1,"ex_0","Eri1"
"Ldb2",0.000442364233454269,0.408751783039987,0.474,0.395,1,"ex_0","Ldb2"
"Gatad2a",0.000444337123198065,0.291734139080939,0.735,0.636,1,"ex_0","Gatad2a"
"Chrna4",0.000448166828449968,-0.699200352418679,0.28,0.382,1,"ex_0","Chrna4"
"Gm2237",0.000454380896582157,-0.505225154426792,0.646,0.697,1,"ex_0","Gm2237"
"Arhgap20os",0.000458453447995797,0.266477671580225,0.261,0.171,1,"ex_0","Arhgap20os"
"1700113H08Rik",0.000458611594055359,0.555736911175296,0.403,0.319,1,"ex_0","1700113H08Rik"
"Gm7804",0.000466530380155988,0.699162416735419,0.108,0.054,1,"ex_0","Gm7804"
"Zfp27",0.00047438030238546,0.290023347557079,0.463,0.352,1,"ex_0","Zfp27"
"Zfp287",0.000476791797188356,0.257973889934101,0.369,0.27,1,"ex_0","Zfp287"
"Gm7233",0.000477559040450754,0.293844302548651,0.187,0.113,1,"ex_0","Gm7233"
"Gpr149",0.000477929200080068,-1.47929618963538,0.142,0.225,1,"ex_0","Gpr149"
"Pax6",0.000478451282495741,-1.07350392227785,0.041,0.109,1,"ex_0","Pax6"
"Gm44127",0.000479592649864494,0.551846052204588,0.19,0.118,1,"ex_0","Gm44127"
"Tgfb1",0.000479632382286355,0.596007345610675,0.119,0.063,1,"ex_0","Tgfb1"
"Gm37571",0.00048874294207913,0.628676252737301,0.138,0.076,1,"ex_0","Gm37571"
"Gm29418",0.000491383746500757,0.447802403684699,0.104,0.052,1,"ex_0","Gm29418"
"Gm7336",0.000493241563934946,-0.263594490437412,0.22,0.3,1,"ex_0","Gm7336"
"Bmp2k",0.000494695240369637,0.413781079127792,0.481,0.383,1,"ex_0","Bmp2k"
"Nadsyn1",0.000494774050101179,0.404276979710159,0.317,0.224,1,"ex_0","Nadsyn1"
"Hspa5",0.000497564058349112,-0.593150381410688,0.563,0.618,1,"ex_0","Hspa5"
"Otud3",0.000498792589859229,0.308260210844911,0.231,0.148,1,"ex_0","Otud3"
"Irak1bp1",0.000508016248471917,0.277279619639425,0.407,0.296,1,"ex_0","Irak1bp1"
"Crim1",0.000509960505069917,-0.549942887495804,0.586,0.641,1,"ex_0","Crim1"
"Fam69b",0.000515098939960557,-0.609038824986359,0.377,0.458,1,"ex_0","Fam69b"
"Calb2",0.000516709316287215,-2.1831872947333,0.075,0.147,1,"ex_0","Calb2"
"Gm43647",0.000517286746564413,0.863694480244485,0.261,0.188,1,"ex_0","Gm43647"
"Ly6e",0.000519684489542011,-0.794674475161392,0.134,0.225,1,"ex_0","Ly6e"
"Vsig10",0.000520491766499438,0.333238246890802,0.302,0.212,1,"ex_0","Vsig10"
"Mylip",0.000523209139013005,-0.528280123249451,0.19,0.111,1,"ex_0","Mylip"
"Tubb4b-ps2",0.00052321213216477,-0.300658695459161,0.045,0.112,1,"ex_0","Tubb4b-ps2"
"Gm32618",0.000533655237771475,-0.757664726916356,0.123,0.214,1,"ex_0","Gm32618"
"Ibtk",0.0005353674988147,0.270517346190439,0.534,0.411,1,"ex_0","Ibtk"
"AC117831.2",0.000541912235731426,0.3714993950458,0.19,0.118,1,"ex_0","AC117831.2"
"Maged1",0.000546516717266987,-0.395380807830865,0.881,0.875,1,"ex_0","Maged1"
"Tep1",0.000547340375510403,0.476832909717341,0.377,0.293,1,"ex_0","Tep1"
"Mei4",0.000560737249422644,0.801662471369322,0.616,0.519,1,"ex_0","Mei4"
"Tjap1",0.000566969295139581,0.352138046437525,0.228,0.148,1,"ex_0","Tjap1"
"B3gnt5",0.000568967213305638,0.27050625918864,0.918,0.869,1,"ex_0","B3gnt5"
"Stn1",0.000577026594577981,0.319940629145835,0.228,0.148,1,"ex_0","Stn1"
"Ccdc162",0.00057719056441784,0.572491547131481,0.556,0.446,1,"ex_0","Ccdc162"
"Ahi1",0.000581200330165595,-0.321311685976923,0.993,0.965,1,"ex_0","Ahi1"
"Gm26771",0.000595124891163189,0.464683656665168,0.362,0.271,1,"ex_0","Gm26771"
"Gm14406",0.000605578198321997,0.253425388483518,0.209,0.132,1,"ex_0","Gm14406"
"Col24a1",0.000606191366238148,-2.44783679712962,0.366,0.435,1,"ex_0","Col24a1"
"Tsacc",0.000626951573043763,0.278244526531161,0.272,0.185,1,"ex_0","Tsacc"
"Tmem79",0.000628426181134687,0.671355947527429,0.119,0.063,1,"ex_0","Tmem79"
"Pappa",0.000628512502098299,-0.500621906872029,0.97,0.973,1,"ex_0","Pappa"
"Cpne5",0.000636994123833799,0.986852813487692,0.328,0.233,1,"ex_0","Cpne5"
"Klb",0.000638081092058821,0.254248398474732,0.246,0.166,1,"ex_0","Klb"
"ENSMUSG00000050931",0.000644065501293469,0.287239510749719,0.504,0.398,1,"ex_0","ENSMUSG00000050931"
"Mb",0.00065177063202689,-0.2567557798958,0.269,0.176,1,"ex_0","Mb"
"Ablim3",0.000665136363269683,-1.15996128078767,0.403,0.478,1,"ex_0","Ablim3"
"Gm48393",0.000669782819175531,0.564911511409515,0.101,0.05,1,"ex_0","Gm48393"
"Gm8325",0.000671201684220072,-0.406653908185029,0.246,0.341,1,"ex_0","Gm8325"
"Pld3",0.000672926768512246,-0.926822104204486,0.44,0.495,1,"ex_0","Pld3"
"Polr3e",0.000686940183852096,0.328981553646598,0.433,0.327,1,"ex_0","Polr3e"
"Negr1",0.000687319900291564,-0.385688460863062,0.989,0.982,1,"ex_0","Negr1"
"Zfp418",0.000697831668216727,0.284148832324208,0.231,0.148,1,"ex_0","Zfp418"
"AC131068.1",0.000707381818579694,0.412070629126521,0.313,0.219,1,"ex_0","AC131068.1"
"Vmn1r-ps27",0.000714599177761551,-0.26686355644405,0.716,0.781,1,"ex_0","Vmn1r-ps27"
"Nek5",0.00071949610311453,-0.250655899895,0.153,0.088,1,"ex_0","Nek5"
"Man1c1",0.00073380874908833,0.321458445779215,0.526,0.419,1,"ex_0","Man1c1"
"Gm42547",0.000736637102186158,0.430068014234432,0.224,0.142,1,"ex_0","Gm42547"
"Gm26871",0.000744442360125617,-1.95262535881029,0.153,0.229,1,"ex_0","Gm26871"
"Ywhah",0.00074546747616399,-0.537837500412997,0.795,0.749,1,"ex_0","Ywhah"
"Sbno2",0.000748400004996156,0.51263040499704,0.448,0.359,1,"ex_0","Sbno2"
"Gm8229",0.000754829933206721,0.267409969828187,0.5,0.401,1,"ex_0","Gm8229"
"Gm15489",0.000755744182965921,0.305698473834253,0.183,0.111,1,"ex_0","Gm15489"
"Gm42997",0.000756146978613776,0.374211111294989,0.187,0.116,1,"ex_0","Gm42997"
"Cfap99",0.000758273694430507,0.460653903801539,0.213,0.135,1,"ex_0","Cfap99"
"Car5b",0.000771360762401138,0.259716103424525,0.235,0.157,1,"ex_0","Car5b"
"Gm5499",0.000771963286318035,-0.492010621878184,0.769,0.757,1,"ex_0","Gm5499"
"Wdr48",0.000779802259658341,0.300919056954001,0.239,0.159,1,"ex_0","Wdr48"
"Svil",0.000781110686981031,0.271153019928149,0.504,0.416,1,"ex_0","Svil"
"Setd1a",0.00079370381198787,0.286443119601919,0.34,0.245,1,"ex_0","Setd1a"
"1810032O08Rik",0.000813124068563906,0.433464888328106,0.157,0.091,1,"ex_0","1810032O08Rik"
"Nedd4l",0.000822254373292703,-0.36491362569144,0.933,0.927,1,"ex_0","Nedd4l"
"Pcsk2os1",0.00082247696702313,0.332115104452396,0.265,0.18,1,"ex_0","Pcsk2os1"
"Pip5k1a",0.000847727427156313,0.269231724324614,0.739,0.638,1,"ex_0","Pip5k1a"
"Gm43598",0.000848439210297438,0.399672972569788,0.104,0.053,1,"ex_0","Gm43598"
"Mlx",0.000853043100143972,0.35033706011138,0.437,0.325,1,"ex_0","Mlx"
"Cenpk",0.000867745291097059,0.772016488648174,0.142,0.083,1,"ex_0","Cenpk"
"Gldc",0.000873296106516958,-0.598955389710838,0.414,0.317,1,"ex_0","Gldc"
"AL626769.3",0.000882763776732939,0.293655804019234,0.425,0.325,1,"ex_0","AL626769.3"
"Uchl1os",0.000884626201444415,0.381805058606039,0.276,0.193,1,"ex_0","Uchl1os"
"Pkib",0.000889759167286923,-1.88451591772548,0.235,0.309,1,"ex_0","Pkib"
"Cfap74",0.000900083323362742,0.275364840590496,0.347,0.261,1,"ex_0","Cfap74"
"Gm14278",0.000903526298521056,-0.41649943269179,0.231,0.149,1,"ex_0","Gm14278"
"Col4a4",0.000912494364706607,0.284647609734355,0.369,0.278,1,"ex_0","Col4a4"
"Cox6c",0.000916169866836949,-0.376693879629642,0.873,0.838,1,"ex_0","Cox6c"
"Gm10644",0.000939246203438611,0.461546279724191,0.157,0.094,1,"ex_0","Gm10644"
"Kctd8",0.00094787568755822,-1.27173941270033,0.507,0.53,1,"ex_0","Kctd8"
"Uspl1",0.000968145945036264,0.355731925592655,0.399,0.305,1,"ex_0","Uspl1"
"Gpr158",0.000976034520798214,-0.270050240906023,0.996,0.98,1,"ex_0","Gpr158"
"Gm26673",0.000987852310647172,0.257041311742619,0.302,0.213,1,"ex_0","Gm26673"
"Syne3",0.000988366777921094,0.479081567825923,0.243,0.168,1,"ex_0","Syne3"
"Gm4754",0.000993714246354998,-0.275171290843691,0.101,0.18,1,"ex_0","Gm4754"
"Togaram2",0.00100825090445052,0.257374842372738,0.201,0.129,1,"ex_0","Togaram2"
"Amn",0.00101244864910294,0.310906818583177,0.239,0.158,1,"ex_0","Amn"
"Gm8257",0.00102150305132617,0.255984541986185,0.351,0.263,1,"ex_0","Gm8257"
"Tinf2",0.00102474389891952,0.561088058985989,0.164,0.1,1,"ex_0","Tinf2"
"Gm5424",0.00104301848497037,-1.09017652014389,0.063,0.132,1,"ex_0","Gm5424"
"Rtn4ip1",0.00104504445148365,0.388324206207797,0.399,0.312,1,"ex_0","Rtn4ip1"
"Gm20711",0.00106262514481035,0.549408171098135,0.306,0.216,1,"ex_0","Gm20711"
"Syt13",0.00106597987541753,-0.852499496151057,0.366,0.438,1,"ex_0","Syt13"
"Nek6",0.00108940678796019,0.300608273221916,0.216,0.14,1,"ex_0","Nek6"
"Rsph3b",0.0010907417032709,-0.44772709984333,0.34,0.235,1,"ex_0","Rsph3b"
"Casp2",0.0011119959918417,0.439430473430115,0.235,0.157,1,"ex_0","Casp2"
"Cela1",0.001135501597706,-0.365079896186245,0.149,0.085,1,"ex_0","Cela1"
"Nlgn3",0.0011397053808462,-0.915671665291746,0.16,0.245,1,"ex_0","Nlgn3"
"Sesn2",0.00115915046629172,-0.457306152586115,0.179,0.107,1,"ex_0","Sesn2"
"Trpv4",0.00116179426797428,-0.264304346339587,0.75,0.79,1,"ex_0","Trpv4"
"Tcaf2",0.00117090648850551,0.627767691857353,0.116,0.063,1,"ex_0","Tcaf2"
"Tctn3",0.00117921178421374,0.275472840814287,0.381,0.289,1,"ex_0","Tctn3"
"Gm16437",0.00118766469935237,-0.554242300479632,0.563,0.585,1,"ex_0","Gm16437"
"Chga",0.00118962639577298,-0.514076643807332,0.69,0.699,1,"ex_0","Chga"
"Tm4sf1",0.00119545873896766,-0.340133652172824,0.101,0.051,1,"ex_0","Tm4sf1"
"Glod5",0.00120305748462722,-0.272437334315357,0.377,0.28,1,"ex_0","Glod5"
"Thap4",0.00120946530514363,0.330744882636413,0.448,0.342,1,"ex_0","Thap4"
"Mindy4b-ps",0.00121077205609524,0.586513795613743,0.104,0.055,1,"ex_0","Mindy4b-ps"
"AC121517.1",0.00121110558196963,0.615257100665934,0.157,0.096,1,"ex_0","AC121517.1"
"Ldb3",0.00121483296517037,0.301787724585888,0.396,0.3,1,"ex_0","Ldb3"
"Poc5",0.00122935698102698,0.305058514155253,0.272,0.194,1,"ex_0","Poc5"
"Trim16",0.00124363328450482,0.563634842638698,0.138,0.081,1,"ex_0","Trim16"
"Erp29",0.00124529005128525,-1.06600434183229,0.246,0.318,1,"ex_0","Erp29"
"Syngr3",0.00125591722221025,-0.872705262422213,0.437,0.495,1,"ex_0","Syngr3"
"Gm35733",0.00125687906954898,0.656216787446736,0.112,0.061,1,"ex_0","Gm35733"
"Ppp1r1c",0.00128306083610252,-1.10681434256744,0.168,0.248,1,"ex_0","Ppp1r1c"
"Gm47889",0.00131419839027626,0.644476764392532,0.213,0.14,1,"ex_0","Gm47889"
"Wdr72",0.0013206017514764,0.382826295369239,0.381,0.288,1,"ex_0","Wdr72"
"Erich3",0.00134257815943313,0.366373495721824,0.328,0.237,1,"ex_0","Erich3"
"Gm42567",0.00135801914985975,0.323862470261515,0.205,0.131,1,"ex_0","Gm42567"
"Cisd1",0.0013727929681029,-0.555205363393664,0.493,0.571,1,"ex_0","Cisd1"
"Cadps2",0.00138618849501814,-0.507413939781646,0.664,0.568,1,"ex_0","Cadps2"
"Fam160b1",0.00138633568108817,0.254503052450523,0.369,0.279,1,"ex_0","Fam160b1"
"Phf21b",0.0013955909486716,0.436554960408738,0.216,0.144,1,"ex_0","Phf21b"
"Pole",0.00139630449120046,-0.403939256486035,0.295,0.205,1,"ex_0","Pole"
"Ttbk1",0.00143003297290606,0.518629511033103,0.384,0.295,1,"ex_0","Ttbk1"
"Col18a1",0.00143977684791006,0.276504552656814,0.325,0.236,1,"ex_0","Col18a1"
"Dok6",0.00144110128065981,-0.466525903166003,0.91,0.893,1,"ex_0","Dok6"
"Gm20422",0.00146152341858433,0.445690111205987,0.321,0.234,1,"ex_0","Gm20422"
"Xbp1",0.00146238546320315,-0.6646531841927,0.276,0.365,1,"ex_0","Xbp1"
"Ndufc2",0.00146889001037645,-0.550966200691756,0.657,0.667,1,"ex_0","Ndufc2"
"Sncaip",0.00148232853571671,-0.764573516585775,0.5,0.553,1,"ex_0","Sncaip"
"Atp6v1d",0.00149338402915687,-0.405243883997926,0.851,0.823,1,"ex_0","Atp6v1d"
"Nmnat3",0.00150136252797691,0.377773429906963,0.295,0.214,1,"ex_0","Nmnat3"
"Gm37459",0.00150819194254908,0.346867777378267,0.239,0.163,1,"ex_0","Gm37459"
"9430081H08Rik",0.00151426781612525,0.311166049029983,0.134,0.078,1,"ex_0","9430081H08Rik"
"Myo3a",0.00151766123803465,1.06714323838475,0.425,0.362,1,"ex_0","Myo3a"
"Best3",0.00151930590812514,-0.269098762467276,0.104,0.055,1,"ex_0","Best3"
"Greb1l",0.00152347319099128,-0.374566979308002,0.851,0.847,1,"ex_0","Greb1l"
"Gm15834",0.0015359180676562,0.297941913734699,0.545,0.441,1,"ex_0","Gm15834"
"Faim2",0.00155786457237875,-0.587366546323284,0.81,0.792,1,"ex_0","Faim2"
"AC157554.2",0.0015698024780392,0.402041155116979,0.354,0.268,1,"ex_0","AC157554.2"
"Slc16a6",0.00158980270251357,0.296807782330755,0.317,0.23,1,"ex_0","Slc16a6"
"Ypel3",0.00160332045872008,-0.483535395161883,0.821,0.788,1,"ex_0","Ypel3"
"Sidt1",0.00164025429123617,-1.87025450432556,0.254,0.32,1,"ex_0","Sidt1"
"Jag1",0.00165783456128779,0.505039968810671,0.131,0.074,1,"ex_0","Jag1"
"Ccnd2",0.00168222891396605,-1.26903592685169,0.067,0.131,1,"ex_0","Ccnd2"
"Cnpy1",0.00173480124019517,-1.43460964536789,0.082,0.148,1,"ex_0","Cnpy1"
"Cdhr1",0.00174336028654745,0.289519011116804,0.142,0.083,1,"ex_0","Cdhr1"
"Pip4k2b",0.00176037596834274,0.287866131126191,0.336,0.25,1,"ex_0","Pip4k2b"
"Gm12132",0.00176755865588388,0.366916045343279,0.616,0.521,1,"ex_0","Gm12132"
"Rcan1",0.00176798964995127,0.366643852465427,0.396,0.297,1,"ex_0","Rcan1"
"Mir99ahg",0.00177989620320462,-0.309776583756338,0.981,0.974,1,"ex_0","Mir99ahg"
"Nxn",0.00179157644408475,-0.362591356849829,0.549,0.437,1,"ex_0","Nxn"
"Rrp12",0.00181302016776047,0.438223728649735,0.396,0.301,1,"ex_0","Rrp12"
"Sc5d",0.00181440342517934,-0.661809694747562,0.347,0.43,1,"ex_0","Sc5d"
"Cx3cr1",0.00183316690642866,-0.381554881253859,0.261,0.181,1,"ex_0","Cx3cr1"
"Ces4a",0.00183434682083914,0.338075068027182,0.239,0.158,1,"ex_0","Ces4a"
