"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tcp1",0.00995600128929755,-0.75229306486725,0.34,0.401,1,"Lat.B1","Tcp1"
"Slc44a2",0.00996027153677768,0.551996522449516,0.744,0.681,1,"Lat.B1","Slc44a2"
"Cd6",0.00996257843863885,-0.805761206970633,0.221,0.299,1,"Lat.B1","Cd6"
"Sorcs1.1",2.12107486838603e-24,-1.88186251815691,1,0.997,2.5132616115506e-20,"IntP.A1","Sorcs1"
"Nxph1.1",2.6983152308912e-23,1.81463747853155,0.982,0.632,3.19723371708299e-19,"IntP.A1","Nxph1"
"Sema3e.1",1.64979434823756e-22,2.52984928626798,0.911,0.559,1.95484132322668e-18,"IntP.A1","Sema3e"
"Galntl6.1",1.86474754369188e-22,2.50903206309704,0.982,0.911,2.2095393645205e-18,"IntP.A1","Galntl6"
"Chl1.1",2.18017433725307e-22,1.47576336899965,1,0.656,2.58328857221116e-18,"IntP.A1","Chl1"
"Zbtb7c.1",2.98254398602666e-22,-1.95625459006874,0.589,0.94,3.53401636904299e-18,"IntP.A1","Zbtb7c"
"Slc8a1.1",3.17369499436187e-21,1.34123292447262,1,0.92,3.76051119881938e-17,"IntP.A1","Slc8a1"
"Ralyl.1",2.21049971522716e-20,1.07788411324978,1,0.987,2.61922111257266e-16,"IntP.A1","Ralyl"
"Cdh8.1",3.07490573604065e-20,-2.38543458806077,0.696,0.944,3.64345580663457e-16,"IntP.A1","Cdh8"
"Cacna1e.1",9.84428706710695e-20,2.02507313424919,0.982,0.701,1.1664495745815e-15,"IntP.A1","Cacna1e"
"March1.1",2.77041904410335e-19,1.55721118543075,1,0.953,3.28266952535806e-15,"IntP.A1","March1"
"Fxyd6",3.87180371550896e-19,3.24354606344122,0.214,0.014,4.58770022250657e-15,"IntP.A1","Fxyd6"
"Id2",8.56650348466639e-19,2.6102446396165,0.286,0.029,1.01504499789812e-14,"IntP.A1","Id2"
"Gnas.1",8.58903092771135e-19,1.49482889417131,1,0.989,1.01771427462452e-14,"IntP.A1","Gnas"
"Ebf3.1",1.08826527425721e-18,1.57678009129595,0.946,0.655,1.28948552346736e-14,"IntP.A1","Ebf3"
"Trpm3.1",2.49125470380729e-18,1.8096475613522,1,0.904,2.95188769854125e-14,"IntP.A1","Trpm3"
"Ebf2.1",2.79209590842545e-18,1.61146049845313,0.982,0.819,3.30835444189331e-14,"IntP.A1","Ebf2"
"Elmo1.1",5.30087402407703e-18,1.39379020125479,1,0.943,6.28100563112888e-14,"IntP.A1","Elmo1"
"Lhfpl3.1",6.44598563843996e-18,-0.932227667413435,1,0.997,7.6378483829875e-14,"IntP.A1","Lhfpl3"
"Adcy2.1",7.84445634612164e-18,1.72666062610473,0.982,0.863,9.29489632451953e-14,"IntP.A1","Adcy2"
"Ntng1.1",1.87320280730161e-17,-1.3307243271839,0.875,0.983,2.21955800637168e-13,"IntP.A1","Ntng1"
"Pde3a.1",2.53455838741613e-17,-2.15908216959745,0.875,0.966,3.00319823324937e-13,"IntP.A1","Pde3a"
"Syt2.1",6.7229817951388e-17,-1.89516175887943,0.911,0.994,7.96606112905996e-13,"IntP.A1","Syt2"
"Cacna2d3.1",8.37447196963779e-17,-1.14214569547462,1,0.997,9.92291183682382e-13,"IntP.A1","Cacna2d3"
"Celf4.1",8.84960332165476e-17,1.34827795421062,0.964,0.81,1.04858949758287e-12,"IntP.A1","Celf4"
"ENSMUSG00000040606.1",1.52572118340024e-16,-0.582273907247261,1,1,1.80782703021094e-12,"IntP.A1","ENSMUSG00000040606"
"Nrg1.1",5.71589312899569e-16,0.868776060404396,1,0.996,6.772761768547e-12,"IntP.A1","Nrg1"
"Epha3.1",5.9163376844959e-16,-1.72698271590787,0.625,0.9,7.01026852235919e-12,"IntP.A1","Epha3"
"Gap43.1",6.07742493150357e-16,1.8097572550227,0.768,0.309,7.20114080133858e-12,"IntP.A1","Gap43"
"Prex2.1",8.07372513427608e-16,-1.54325579602438,0.786,0.957,9.56655691160373e-12,"IntP.A1","Prex2"
"Pde10a.1",1.21056163097968e-15,-2.21205364108386,0.875,0.951,1.43439447654782e-11,"IntP.A1","Pde10a"
"Rbp4",1.47672812567156e-15,2.27881640477825,0.143,0.006,1.74977515610823e-11,"IntP.A1","Rbp4"
"Edil3.1",2.41032259139725e-15,1.4696987332795,0.946,0.851,2.8559912385466e-11,"IntP.A1","Edil3"
"Uchl1.1",2.56973785003018e-15,1.03393937759649,1,0.931,3.04488237850076e-11,"IntP.A1","Uchl1"
"Ccdc88a.1",2.61545951148246e-15,-1.02850069540186,1,0.997,3.09905797515556e-11,"IntP.A1","Ccdc88a"
"Sparcl1.1",3.64958776926725e-15,-1.77706327792335,0.679,0.89,4.32439654780477e-11,"IntP.A1","Sparcl1"
"Sntg1.1",6.64837353038048e-15,1.12890841929102,1,0.992,7.87765779614783e-11,"IntP.A1","Sntg1"
"Lhx9.1",1.02490567053613e-14,1.39890790379004,0.839,0.396,1.21441072901826e-10,"IntP.A1","Lhx9"
"Slc6a7.1",1.16264096070811e-14,1.61694578206249,0.732,0.303,1.37761327434304e-10,"IntP.A1","Slc6a7"
"Kcnj16.1",1.30365506458343e-14,2.24430038191228,0.286,0.042,1.54470088602491e-10,"IntP.A1","Kcnj16"
"Cachd1.1",1.52189838031812e-14,1.67174758322701,0.857,0.545,1.80329739083894e-10,"IntP.A1","Cachd1"
"Negr1.1",2.03625786550982e-14,1.28767622626687,1,0.981,2.41276194484258e-10,"IntP.A1","Negr1"
"Dapk1.1",3.65491564638241e-14,2.39930285210636,0.857,0.547,4.33070954939852e-10,"IntP.A1","Dapk1"
"Npas3.1",4.56173360959482e-14,1.02449200852569,1,0.976,5.4051981540089e-10,"IntP.A1","Npas3"
"Slc5a8.1",1.01889488779788e-13,-1.51278766980635,0.357,0.82,1.20728855255171e-09,"IntP.A1","Slc5a8"
"Cdh10.1",1.15763231141376e-13,1.18247270101564,0.982,0.822,1.37167852579417e-09,"IntP.A1","Cdh10"
"Zfp804a.1",1.28773200668929e-13,-1.05106808413236,0.964,0.991,1.52583365472614e-09,"IntP.A1","Zfp804a"
"Cpne8.1",1.58763575344266e-13,-1.44455904729468,0.732,0.913,1.88118960425421e-09,"IntP.A1","Cpne8"
"Ndst3.1",1.67410691510497e-13,1.34185773104311,0.964,0.686,1.98364928370788e-09,"IntP.A1","Ndst3"
"Khdrbs2.1",1.84630209364962e-13,0.918863310759963,1,0.991,2.18768335076543e-09,"IntP.A1","Khdrbs2"
"Pgrmc1.1",3.22251151859966e-13,2.70790565006797,0.411,0.1,3.81835389838874e-09,"IntP.A1","Pgrmc1"
"Meis2.1",4.66511590158945e-13,-1.04167247042957,0.857,0.967,5.52769583179334e-09,"IntP.A1","Meis2"
"Nova1.1",5.91144664841301e-13,0.583353940411885,1,0.997,7.00447313370457e-09,"IntP.A1","Nova1"
"Tmem64.1",8.69538531159354e-13,1.76010802750897,0.839,0.517,1.03031620557072e-08,"IntP.A1","Tmem64"
"Zfpm2.1",8.905111016356e-13,-1.17576259092239,0.946,0.966,1.05516660432802e-08,"IntP.A1","Zfpm2"
"Zpbp.1",9.84264899338109e-13,-2.28666381001358,0.714,0.861,1.16625547922573e-08,"IntP.A1","Zpbp"
"Grik2.1",1.16971771452427e-12,0.533790000337826,1,1,1.38599851993981e-08,"IntP.A1","Grik2"
"Sclt1.1",1.19414904085678e-12,-0.841575909454044,1,0.999,1.41494719851119e-08,"IntP.A1","Sclt1"
"Kcnq3.1",1.299624032742e-12,1.33699186079297,0.982,0.807,1.539924516396e-08,"IntP.A1","Kcnq3"
"Itga8",1.32793596481603e-12,-1.08305524545057,0.821,0.974,1.57347132471052e-08,"IntP.A1","Itga8"
"Dst",1.36279976606343e-12,-0.563492825577953,1,1,1.61478144280856e-08,"IntP.A1","Dst"
"Mgat4c.1",1.3912544092776e-12,0.877163597455962,1,0.868,1.64849734955302e-08,"IntP.A1","Mgat4c"
"Gucy1a1.1",1.68489489557759e-12,1.28912356001182,0.946,0.727,1.99643196176989e-08,"IntP.A1","Gucy1a1"
"Scn1b",2.02173486415763e-12,-1.30378932995413,0.696,0.943,2.39555364054037e-08,"IntP.A1","Scn1b"
"Etl4",2.06340223663928e-12,-0.459599677851985,1,1,2.44492531019389e-08,"IntP.A1","Etl4"
"Chrna2.1",2.07132548162794e-12,-2.09562010795011,0.25,0.754,2.45431356318094e-08,"IntP.A1","Chrna2"
"Kcnk1",2.38079318063803e-12,-1.14718143736507,0.696,0.943,2.821001839738e-08,"IntP.A1","Kcnk1"
"Slc25a29.1",2.96016891101771e-12,-2.61148034705887,0.25,0.691,3.50750414266489e-08,"IntP.A1","Slc25a29"
"Mtus1.1",2.97261576263853e-12,-1.15589420585913,0.857,0.966,3.5222524171504e-08,"IntP.A1","Mtus1"
"Rhbdl3.1",3.41805121068718e-12,-1.57490934844781,0.411,0.847,4.05004887954324e-08,"IntP.A1","Rhbdl3"
"Lrrtm4.1",3.89092979700528e-12,0.67749830169637,1,1,4.61036271647155e-08,"IntP.A1","Lrrtm4"
"Adra1a.1",4.55525056113231e-12,-2.95760862215862,0.321,0.685,5.39751638988567e-08,"IntP.A1","Adra1a"
"Dpysl3.1",5.06972854009864e-12,2.06721096186139,0.714,0.379,6.00712134716288e-08,"IntP.A1","Dpysl3"
"Ank1.1",7.12207988953915e-12,-0.789650014857177,0.982,0.996,8.43895246111494e-08,"IntP.A1","Ank1"
"Gulp1.1",9.3267918094474e-12,-1.99897316470511,0.429,0.796,1.10513156150142e-07,"IntP.A1","Gulp1"
"Whrn.1",1.06232120506519e-11,1.4660320394701,0.607,0.234,1.25874439588175e-07,"IntP.A1","Whrn"
"Wdr60.1",1.07269272304063e-11,-1.06444880841029,0.946,0.994,1.27103360753084e-07,"IntP.A1","Wdr60"
"Syn3",1.07910480102971e-11,-0.614754759019278,1,1,1.2786312787401e-07,"IntP.A1","Syn3"
"Scn3b.1",1.15716873536124e-11,2.35878025127273,0.482,0.155,1.37112923452953e-07,"IntP.A1","Scn3b"
"Slc17a6.1",2.12160910574954e-11,0.855655725504094,0.964,0.879,2.51389462940263e-07,"IntP.A1","Slc17a6"
"Prnp.1",2.15248676516652e-11,1.31401786588174,0.893,0.697,2.55048156804581e-07,"IntP.A1","Prnp"
"Lhfp.1",2.36756480275206e-11,1.73635251998281,0.839,0.587,2.80532753478091e-07,"IntP.A1","Lhfp"
"Hsp90ab1.1",2.99745025678368e-11,1.32841305076834,0.982,0.913,3.55167880926298e-07,"IntP.A1","Hsp90ab1"
"Man2a1.1",3.21064927358385e-11,0.928872793544167,1,0.791,3.8042983242695e-07,"IntP.A1","Man2a1"
"Rspo3.1",3.57329177833558e-11,-3.25265269372884,0.446,0.7,4.23399342814983e-07,"IntP.A1","Rspo3"
"Nsg2.1",3.69879290867766e-11,2.00791347697742,0.893,0.604,4.38269971749216e-07,"IntP.A1","Nsg2"
"Ahi1.1",4.07107153042239e-11,-0.637388850708042,1,1,4.82381265639749e-07,"IntP.A1","Ahi1"
"Cygb.1",4.51257491694116e-11,2.37550523152504,0.571,0.245,5.34695001908358e-07,"IntP.A1","Cygb"
"Pde9a.1",5.08452476145099e-11,-1.88369540333209,0.732,0.927,6.02465338984328e-07,"IntP.A1","Pde9a"
"Akap9.1",5.22546023547112e-11,-0.841310567103727,1,1,6.19164783300973e-07,"IntP.A1","Akap9"
"Snap25.1",5.66880585559686e-11,1.18136462959393,1,0.946,6.71696805829672e-07,"IntP.A1","Snap25"
"Nos1.1",6.38378150631256e-11,-1.48886173854527,0.857,0.94,7.56414270682976e-07,"IntP.A1","Nos1"
"Fmn1.1",6.6599797584921e-11,-0.769232404178261,0.982,0.999,7.89141001583729e-07,"IntP.A1","Fmn1"
"Snx29.1",7.56392829133255e-11,-0.945826145665988,0.929,0.983,8.96249863239994e-07,"IntP.A1","Snx29"
"Itpr2.1",9.07515191340087e-11,-0.710769762242063,0.911,0.995,1.07531475021887e-06,"IntP.A1","Itpr2"
"Wnt9a.1",9.13790080793907e-11,1.0736011930037,0.411,0.11,1.0827498667327e-06,"IntP.A1","Wnt9a"
"Tmem47.1",9.32849318065584e-11,1.5940031336258,0.643,0.284,1.10533315697591e-06,"IntP.A1","Tmem47"
"Evx2",1.03514907373895e-10,2.09457502648375,0.25,0.043,1.22654813747328e-06,"IntP.A1","Evx2"
"Fign.1",1.0502561093269e-10,-0.794745079380165,0.554,0.816,1.24444846394144e-06,"IntP.A1","Fign"
"Adcy9.1",1.10633287759524e-10,-0.957574454196312,0.982,0.981,1.3108938266626e-06,"IntP.A1","Adcy9"
"Dlg1.1",1.12532632218022e-10,1.10669138629679,0.982,0.889,1.33339915915135e-06,"IntP.A1","Dlg1"
"Nrxn1",1.12540954853061e-10,0.34664810915244,1,1,1.33349777405392e-06,"IntP.A1","Nrxn1"
"Rtn1.1",1.18628214587531e-10,0.712264462546155,1,0.991,1.40562571464765e-06,"IntP.A1","Rtn1"
"Trip11.1",1.26334841652625e-10,-1.31530392487652,0.857,0.972,1.49694153874195e-06,"IntP.A1","Trip11"
"Ldha.1",1.32088101155493e-10,1.53496048739768,0.554,0.208,1.56511191059143e-06,"IntP.A1","Ldha"
"Scg2",1.47579417154944e-10,1.42488092808872,0.929,0.636,1.74866851386893e-06,"IntP.A1","Scg2"
"Car10.1",1.84312460690831e-10,0.980781508464155,0.929,0.798,2.18391834672566e-06,"IntP.A1","Car10"
"A830018L16Rik",1.85858922576653e-10,-0.953464527808709,0.946,0.987,2.20224237361076e-06,"IntP.A1","A830018L16Rik"
"Pcdh8",1.8817234655083e-10,2.39808805010844,0.161,0.018,2.22965413428079e-06,"IntP.A1","Pcdh8"
"Tll1.1",2.05904773208034e-10,-1.47295908832047,0.661,0.879,2.43976565774199e-06,"IntP.A1","Tll1"
"Gucy1a2.1",2.33103172083046e-10,0.756376058404977,1,0.982,2.76203948601201e-06,"IntP.A1","Gucy1a2"
"Plppr1.1",2.37024500746004e-10,1.35554111767282,0.946,0.797,2.80850330933941e-06,"IntP.A1","Plppr1"
"Atp2b4.1",2.39692641202232e-10,1.91866333738866,0.821,0.54,2.84011810560525e-06,"IntP.A1","Atp2b4"
"Eif1.1",2.52500295921978e-10,0.958257361406731,0.857,0.562,2.99187600637952e-06,"IntP.A1","Eif1"
"Runx2",2.76587514761738e-10,-1.38104852502758,0.804,0.905,3.27728546241183e-06,"IntP.A1","Runx2"
"Diaph3.1",2.78880072657768e-10,-1.80994399498991,0.804,0.87,3.3044499809219e-06,"IntP.A1","Diaph3"
"Ccser1",3.56160305249571e-10,-0.414399119381946,1,1,4.22014345690217e-06,"IntP.A1","Ccser1"
"Amigo2",3.84880809942769e-10,1.75130760471147,0.179,0.023,4.56045271701187e-06,"IntP.A1","Amigo2"
"Marcks.1",4.2599425833813e-10,1.52157196849707,0.464,0.155,5.0476059670485e-06,"IntP.A1","Marcks"
"Hsp90aa1",4.32368927933589e-10,1.11369542830842,1,0.995,5.1231394270851e-06,"IntP.A1","Hsp90aa1"
"Igf2r",4.56686087133842e-10,-0.707297370246589,1,1,5.41127344644889e-06,"IntP.A1","Igf2r"
"Vwc2.1",4.58339287110324e-10,-0.889914127878022,0.339,0.782,5.43086221297022e-06,"IntP.A1","Vwc2"
"Prrc2c.1",4.80582126764258e-10,-0.969772415842739,0.982,0.997,5.69441762002969e-06,"IntP.A1","Prrc2c"
"Lsamp.1",4.92984076408174e-10,-0.505523038667813,1,1,5.84136832136045e-06,"IntP.A1","Lsamp"
"Galnt7.1",5.00606469101103e-10,0.970381693226832,0.982,0.852,5.93168605237897e-06,"IntP.A1","Galnt7"
"Mroh1.1",5.91094076998924e-10,-0.791711122218935,0.964,0.99,7.00387371836025e-06,"IntP.A1","Mroh1"
"Tnr",6.3319698101079e-10,-0.504808924938239,1,1,7.50275102799685e-06,"IntP.A1","Tnr"
"Adarb2",8.00459373125573e-10,-1.32485662167458,0.857,0.913,9.48464311216491e-06,"IntP.A1","Adarb2"
"Lrrc4c.1",8.44793617721744e-10,0.429501298550064,1,1,1.00099595763849e-05,"IntP.A1","Lrrc4c"
"Kcnip4.1",8.50882482879795e-10,-0.489076344056169,1,1,1.00821065396427e-05,"IntP.A1","Kcnip4"
"Lmo3.1",8.72090618998339e-10,1.75832993127008,0.589,0.289,1.03334017445113e-05,"IntP.A1","Lmo3"
"Fstl4.1",9.61183801188462e-10,-0.813089759241971,1,0.995,1.13890668602821e-05,"IntP.A1","Fstl4"
"Eml1.1",9.69791344261731e-10,1.06023285040717,0.946,0.662,1.14910576381572e-05,"IntP.A1","Eml1"
"Ankdd1a.1",1.06551125961393e-09,-1.27417854235201,0.911,0.972,1.26252429151655e-05,"IntP.A1","Ankdd1a"
"Gpr162.1",1.13645358632341e-09,1.49269113572436,0.661,0.309,1.34658385443461e-05,"IntP.A1","Gpr162"
"Chrm2",1.21989251849235e-09,2.46781506044328,0.232,0.042,1.44545064516158e-05,"IntP.A1","Chrm2"
"Dlg5",1.22526896922934e-09,-1.66877636440632,0.571,0.826,1.45182120163984e-05,"IntP.A1","Dlg5"
"Prkd1",1.27860400924386e-09,-0.669220507529344,1,0.996,1.51501789055305e-05,"IntP.A1","Prkd1"
"Slit3.1",1.28243703562455e-09,-1.09039675353063,0.929,0.972,1.51955964351153e-05,"IntP.A1","Slit3"
"Kcnh8.1",1.29472925851404e-09,-1.00963443135698,0.75,0.893,1.53412469841328e-05,"IntP.A1","Kcnh8"
"Il1rapl1.1",1.3390332020439e-09,0.441239585330069,1,0.999,1.58662044110182e-05,"IntP.A1","Il1rapl1"
"Rerg",1.37681257087939e-09,-1.42417168034943,0.643,0.856,1.63138521523499e-05,"IntP.A1","Rerg"
"Mdga2.1",1.44769575611697e-09,-0.482882582389522,1,1,1.715374701423e-05,"IntP.A1","Mdga2"
"Ldlrad4.1",1.59284393414622e-09,-0.574792508004962,1,1,1.88736077756986e-05,"IntP.A1","Ldlrad4"
"Sema6d.1",1.66903775185753e-09,1.76498415574101,0.946,0.872,1.97764283217599e-05,"IntP.A1","Sema6d"
"Stc1.1",1.76634537113689e-09,1.61824600493678,0.446,0.155,2.0929426302601e-05,"IntP.A1","Stc1"
"Csrp2.1",1.88217782603267e-09,1.3944021612616,0.446,0.152,2.23019250606611e-05,"IntP.A1","Csrp2"
"Mamld1.1",1.91300108736714e-09,-0.906180040569717,0.768,0.932,2.26671498842133e-05,"IntP.A1","Mamld1"
"Dscaml1.1",2.05784468080175e-09,1.07821865348621,0.982,0.867,2.438340162282e-05,"IntP.A1","Dscaml1"
"Gfra2.1",2.15760383773176e-09,2.1141966574794,0.625,0.299,2.55654478732836e-05,"IntP.A1","Gfra2"
"Serinc1.1",2.16718778815818e-09,1.35080049539728,0.911,0.642,2.56790081018862e-05,"IntP.A1","Serinc1"
"St8sia5.1",2.17076312257675e-09,-0.813261850547907,0.964,0.977,2.57213722394119e-05,"IntP.A1","St8sia5"
"Chrna4.1",2.42697268791718e-09,3.33148792001052,0.268,0.057,2.87571993791307e-05,"IntP.A1","Chrna4"
"Fam84a.1",2.4495538343754e-09,2.12933542807157,0.482,0.188,2.90247633835141e-05,"IntP.A1","Fam84a"
"Cntnap2",2.6875611178815e-09,-0.426228149377738,1,1,3.18449116857779e-05,"IntP.A1","Cntnap2"
"Myb",2.97152211831948e-09,-0.910416090011205,0.714,0.847,3.52095655799675e-05,"IntP.A1","Myb"
"Atp8a2",3.14317553062371e-09,-0.38705878299286,1,1,3.72434868623603e-05,"IntP.A1","Atp8a2"
"Kcnj6.1",3.43975046231779e-09,1.29712024720427,0.964,0.913,4.07576032280035e-05,"IntP.A1","Kcnj6"
"Kitl.1",3.49525893821232e-09,-3.366255022253,0.357,0.632,4.14153231588778e-05,"IntP.A1","Kitl"
"Timp2.1",3.60685192493759e-09,1.08682806518883,0.839,0.558,4.27375884585855e-05,"IntP.A1","Timp2"
"Adamts18.1",3.75430677474958e-09,1.76438743501939,0.607,0.263,4.44847809740078e-05,"IntP.A1","Adamts18"
"Neo1.1",3.84172800279022e-09,0.942935574051425,0.982,0.891,4.55206351050613e-05,"IntP.A1","Neo1"
"Dok5.1",3.93019936831593e-09,-1.13449111754237,0.768,0.955,4.65689323151755e-05,"IntP.A1","Dok5"
"Dync1i2",4.04629990812193e-09,-0.780615114190933,0.982,0.982,4.79446076113367e-05,"IntP.A1","Dync1i2"
"Efemp1.1",4.05798539814698e-09,0.860262159456585,0.429,0.138,4.80830689826436e-05,"IntP.A1","Efemp1"
"Adamtsl2.1",4.16668299885755e-09,-1.62358900060793,0.339,0.709,4.93710268534631e-05,"IntP.A1","Adamtsl2"
"Ebf4.1",4.45420385194821e-09,-2.4117772853261,0.357,0.649,5.27778614417344e-05,"IntP.A1","Ebf4"
"Celf2",5.00867348394766e-09,0.617105147654762,1,0.999,5.93477721112958e-05,"IntP.A1","Celf2"
"Tmtc2.1",5.41713526632322e-09,-0.833411837164709,0.857,0.98,6.41876357706638e-05,"IntP.A1","Tmtc2"
"Etv6.1",5.53941612710158e-09,-0.892194504612247,0.893,0.955,6.56365416900266e-05,"IntP.A1","Etv6"
"Snrnp48",5.69948104571513e-09,-1.22445758540948,0.393,0.793,6.75331509106786e-05,"IntP.A1","Snrnp48"
"Vav3.1",7.8279890605572e-09,-0.803935423886963,0.911,0.99,9.27538423785423e-05,"IntP.A1","Vav3"
"Tspan2.1",7.87044698877516e-09,1.26807696148254,0.482,0.18,9.32569263699969e-05,"IntP.A1","Tspan2"
"Ywhab.1",8.25109940723709e-09,1.40725737157988,0.964,0.792,9.77672768763522e-05,"IntP.A1","Ywhab"
"Slit2",8.88512944146174e-09,-0.689892335719785,0.804,0.989,0.00010527989875188,"IntP.A1","Slit2"
"Glra3.1",8.97706033394754e-09,-1.29739394907919,0.696,0.871,0.000106369187896944,"IntP.A1","Glra3"
"Dpp6",9.23884594949327e-09,-0.461084812648526,1,1,0.000109471085655546,"IntP.A1","Dpp6"
"Fam19a2.1",9.36404348740095e-09,0.647349019978665,1,0.987,0.000110954551282214,"IntP.A1","Fam19a2"
"Adamtsl1.1",9.54175333071754e-09,-1.32417374216482,0.964,0.955,0.000113060235215672,"IntP.A1","Adamtsl1"
"Erc2.1",9.78361091686922e-09,-0.48326033403147,1,0.999,0.000115926005753983,"IntP.A1","Erc2"
"Ankrd55.1",1.02259870243275e-08,0.96245569108918,0.839,0.593,0.000121167720251257,"IntP.A1","Ankrd55"
"Ptprg.1",1.05883540512018e-08,-0.672957440681913,0.982,0.999,0.00012546140715269,"IntP.A1","Ptprg"
"Gpr149.1",1.14556623990821e-08,1.02210836623441,0.911,0.816,0.000135738143766724,"IntP.A1","Gpr149"
"Smg6",1.41369665058242e-08,-0.868924110995687,0.911,0.953,0.00016750891612751,"IntP.A1","Smg6"
"Kcnip3",1.48265270782668e-08,-0.736680424130147,0.875,0.94,0.000175679519350384,"IntP.A1","Kcnip3"
"Ntm.1",1.54725088337583e-08,0.427787406955974,1,0.999,0.000183333757171202,"IntP.A1","Ntm"
"Calm2.1",1.58694960771035e-08,1.10292033738278,0.982,0.802,0.000188037659017599,"IntP.A1","Calm2"
"St3gal1",1.6840933169291e-08,-2.65470792512632,0.357,0.639,0.00019954821712293,"IntP.A1","St3gal1"
"Zfp831.1",1.80139757058317e-08,0.681519412200047,0.786,0.46,0.0002134475981384,"IntP.A1","Zfp831"
"Opcml",1.88144364031156e-08,-0.501489250735078,1,0.996,0.000222932256940517,"IntP.A1","Opcml"
"Hcn1",1.88144364031156e-08,-0.644518020199593,0.964,0.999,0.000222932256940517,"IntP.A1","Hcn1"
"Sncg.1",2.00673606769425e-08,1.31697806627105,0.911,0.775,0.000237778156661092,"IntP.A1","Sncg"
"Srrm2.1",2.21863325947718e-08,-0.803383388897527,0.964,0.992,0.000262885854915451,"IntP.A1","Srrm2"
"Prepl.1",2.32872114580955e-08,0.721906736565041,1,0.959,0.000275930168566974,"IntP.A1","Prepl"
"Onecut2.1",2.45274326028647e-08,-1.45824963171912,0.268,0.623,0.000290625548911344,"IntP.A1","Onecut2"
"Lingo1",2.54664322929465e-08,-0.74290415805075,1,0.994,0.000301751756239123,"IntP.A1","Lingo1"
"Abtb2.1",2.74012008543839e-08,-0.996963810892141,0.661,0.858,0.000324676828923595,"IntP.A1","Abtb2"
"Spryd3.1",2.86982808891469e-08,2.04265308883727,0.482,0.207,0.000340045930255502,"IntP.A1","Spryd3"
"Gstm5",2.88893220107904e-08,1.64780676490493,0.375,0.126,0.000342309576505856,"IntP.A1","Gstm5"
"Sox4.1",2.93372357076123e-08,1.9737552232117,0.5,0.209,0.000347616905899498,"IntP.A1","Sox4"
"Zfp706.1",3.26247762672472e-08,1.17591491727136,0.911,0.646,0.000386570973990612,"IntP.A1","Zfp706"
"Atp8a1.1",3.42953214158575e-08,0.883994029222832,0.982,0.879,0.000406365263456496,"IntP.A1","Atp8a1"
"Anxa6",3.44232428095732e-08,-0.533762622222206,0.821,0.939,0.000407881004050633,"IntP.A1","Anxa6"
"Car8",3.94655246307026e-08,1.6477215747623,0.607,0.309,0.000467627001349196,"IntP.A1","Car8"
"Slc26a3",4.26946851279904e-08,-0.498392575947641,0.929,0.981,0.000505889324081558,"IntP.A1","Slc26a3"
"Nedd4l.1",4.48534843710689e-08,0.727791076303649,1,0.923,0.000531468936312795,"IntP.A1","Nedd4l"
"Fam19a5",4.90405337525718e-08,-1.00809770481355,0.982,0.99,0.000581081284434223,"IntP.A1","Fam19a5"
"Stmn1.1",5.4759253532151e-08,1.57488375787788,0.643,0.336,0.000648842395102458,"IntP.A1","Stmn1"
"Tmem131l",5.86284121477915e-08,-1.01162660417571,0.839,0.922,0.000694688055539182,"IntP.A1","Tmem131l"
"ENSMUSG00000029673",6.17513040265791e-08,0.472223393333514,1,0.999,0.000731691201410936,"IntP.A1","ENSMUSG00000029673"
"Utrn.1",6.21386206567679e-08,-0.835828519695808,0.946,0.982,0.000736280516162043,"IntP.A1","Utrn"
"Npm2",6.24733539311009e-08,-0.680262527601514,0.411,0.761,0.000740246770729615,"IntP.A1","Npm2"
"Slc35f4",6.38527604047463e-08,-0.635593255882887,0.982,0.994,0.000756591358035839,"IntP.A1","Slc35f4"
"Plxdc1.1",6.71510295217729e-08,1.50982852808876,0.661,0.322,0.000795672548803487,"IntP.A1","Plxdc1"
"Clip1.1",6.71897010153264e-08,-0.953054113608045,0.982,0.999,0.000796130767330602,"IntP.A1","Clip1"
"Syt4.1",6.93949278782255e-08,1.67475538843201,0.607,0.314,0.000822260500429094,"IntP.A1","Syt4"
"Nav3.1",7.10324970246497e-08,0.488449355471139,1,0.999,0.000841664057245075,"IntP.A1","Nav3"
"Rfx3.1",7.19118318835623e-08,0.58003813907201,1,0.968,0.000852083295988329,"IntP.A1","Rfx3"
"Syt1",7.40240835084744e-08,0.405504628971033,1,0.999,0.000877111365491913,"IntP.A1","Syt1"
"Slco5a1.1",7.49804328706555e-08,-1.24475350803937,0.732,0.852,0.000888443149084397,"IntP.A1","Slco5a1"
"Mif",7.540385594056e-08,0.943991876392669,0.125,0.015,0.000893460289039695,"IntP.A1","Mif"
"Sox5.1",7.81193477647013e-08,-0.787977566944233,1,0.989,0.000925636151663945,"IntP.A1","Sox5"
"Scoc.1",7.93876724035225e-08,0.871845549190881,0.786,0.474,0.000940664530309338,"IntP.A1","Scoc"
"Faim2.1",8.44151875736065e-08,-2.03095059857095,0.875,0.945,0.00100023555755966,"IntP.A1","Faim2"
"Ltbp2.1",8.44281182833428e-08,-2.23052897329445,0.393,0.649,0.00100038877353933,"IntP.A1","Ltbp2"
"Ltbp1.1",8.50244136526045e-08,-1.08326625648801,0.875,0.932,0.00100745427736971,"IntP.A1","Ltbp1"
