"","RNA.Med.A1","RNA.MedL.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.IntX.A1","RNA.IntX.A2","RNA.IntX.A3","RNA.Med.B1","RNA.Med.B2","RNA.Med.B3","RNA.Med.B4","RNA.Med.B5","RNA.MedL.B1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntX.B1","RNA.IntX.B2"
"Dera",10.6215050806869,12.3739727034999,26.01482335851,12.7781018621929,0.26556663348547,1.92959769927381,2.86765613045994,0.550302413470348,2.41735522931387,7.49440359486895,11.9773411526267,9.25463668810521,0.549452711205352,0.66948922523297,1.11690331599201,0.177005545360512,1.04463635532117
"Slc15a5",8.91902410527089,0.0380903102973802,0.465175759273281,0.04185124110274,0,0.0550397232690778,0.054074538073666,0.138671175143913,0,0,0,1.11991634355756,0.119359104902429,0,10.3924923464255,0,0.130636800284583
"Mgst1",302.793006355163,67.509214567289,144.552728476301,74.7522844509644,31.0746778582595,112.432292999456,58.2634333526768,205.691356767146,116.355622759091,44.3748657243375,49.1161765865703,25.968210705408,68.23895209526,53.2624105950267,67.1021382221589,83.6079112572915,55.0513555660289
"Grb10",5.36706634480234,47.8723756246819,52.84565581465,85.4927289225012,130.495890276905,77.0271581074488,66.1277662202733,49.391778219166,81.8574819532684,168.526616040023,134.407555634055,156.212187425208,78.2526036577238,131.800201874964,167.414014678281,105.412803369122,122.61283642048
"Cobl",10.7888931593144,0.03705600422142,0,0.403707367514975,0.627931939265403,1.39095715309768,1.31168435912297,22.535395614044,7.29892308812375,7.59723265194164,2.4856737652183,4.84729194319662,0.775302464701887,4.84863254286478,34.3787604187299,0.71886690683919,0.569265697756475
"Rergl",4.08990551422198,0,0.47312474052065,0.0919718285293533,0.219029367374153,0,0,0,0.0805235966347578,0,0,0.117609789747633,0.132861706393228,0,0,0,0.0368128833900749
"Pik3c2g",3.45502111236338,4.88470142754614,14.1847780108426,12.235994894563,1.73256712194319,1.77164798630545,6.91638261841354,10.0729314110065,6.25555758549977,13.7310818578431,1.31559036408082,8.90525158300486,5.51062801815706,12.1667973518645,2.99685113618684,8.72836306264838,7.95439973672732
"Plcz1",0.32930026418868,0.2409272851229,0,0.30989629568199,0,0,3.77081929254137,0.247966427329471,0.263863667271324,0.73387605244931,0.0621933556599188,0.454916862593086,1.78517744120834,0.537382763232916,0.0743939681370634,0.217278183128294,0.144406629678648
"Fhod3",170.088370537253,1295.04619743344,562.511378373108,1330.75991273161,1117.00781142182,814.738790560446,1687.07475349908,655.014555861879,964.772669657957,1389.68348813051,1797.7032807295,1281.3962526388,1261.5743988086,1189.89118855164,1174.36908975831,1950.77634203025,1463.67448591389
"Capza3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rprd1a",91.9267873293195,154.83144405031,251.093259423769,156.192291398533,152.559358694761,118.241999878156,206.337588571496,88.5664321078319,151.681792826144,191.733166772018,153.796548772086,140.470587001274,192.059476148136,300.387184947013,120.355256501842,174.821375641949,161.030341959955
"2700062C07Rik",12.549812679288,23.4315288131618,2.17571403113971,23.5587840766142,5.02657553925256,17.9175389209998,10.1414016414364,31.4141864488781,15.3455828199001,13.7973237411318,32.147106304143,17.7565544077863,17.8720602881355,38.3880174999909,25.4832223886829,6.60602378602276,30.434199118705
"Plekha5",26.5890189532218,552.075459640014,461.85486932095,980.43524295122,191.506946559897,198.626013958187,605.331178761269,325.6751405315,690.340567805733,1006.23820410256,1197.44074497047,1244.36497572601,1132.20499428218,901.234355937659,624.794866964425,598.330243889803,698.335493041798
"Galnt1",157.702884187199,254.265378903134,338.990736725962,206.702353608574,112.938582555962,98.2488371177738,166.19983292174,142.703475037699,97.1824844848446,90.4799324286285,103.70019188512,90.073047950325,153.305319553034,102.127041001025,152.065200818362,166.725782167832,82.1320881578123
"Tmem245",36.6153156802561,158.456410936622,107.831121733891,176.921388078151,155.863469574909,102.146649916044,193.893819911907,107.745700426164,116.681798095579,167.432339023108,124.41199728987,180.090017297798,176.764645834867,214.058309901003,130.007639773119,199.676504645996,143.877519860715
"Pde3a",38.2389787123426,161.931860260193,156.385921316442,180.821708700797,399.362788355196,188.813054879162,260.942511422865,8.22068211784709,89.3586039923537,142.751092622981,256.48890912944,188.342213469758,269.811074249376,399.59742223332,203.981283592135,202.695273256406,136.420152921366
"Mocos",9.48740158412699,18.147380250013,6.19156776025138,23.8066453838012,4.29855099876583,12.3706097049716,2.89680874328552,7.31451828764964,14.1372935897482,7.94923594006942,6.59734635685203,7.32137195263112,10.1348948642425,22.6538418611151,23.5882401903529,2.57778732485718,3.64805313885806
"Slco1c1",0.0279773722370631,0.0960275698994284,0,0,0.0474453636983661,0,0.276588793628286,0,0.0789500277904098,0,0,0.28178169904994,0.43294524767346,0.35177118550759,0.0770415431112919,0,0.119331856019119
"Zfp830",54.5747836105951,47.3141140031502,50.5032465474034,27.7961838917567,41.4605458108795,53.9134157530098,43.8402614752026,29.7178938350912,20.5313967651131,24.8859165734867,6.37533277298754,54.5612147868421,56.8090825379683,7.31510988590136,34.7167532585906,31.4573005589436,30.5211286677143
"Bag1",39.153127267524,23.144082633553,23.7705225451912,49.0334571823079,27.8902021916342,21.5382162918952,31.5703658981209,13.0562443554132,27.2392805470549,33.6680205870455,13.4239648286712,27.9843350861139,33.239333378262,8.82938041169835,69.098561701303,28.1279848540226,31.6134762074211
"Chmp5",155.390995086674,74.110645553429,67.4925496515937,52.0781846078726,54.7190289320897,62.35000603911,48.4638887070212,138.257266952688,40.5487611563923,64.1526148699279,24.0795481668854,41.4640208467244,40.1187564979364,32.3698316632037,84.8690654355424,25.8368818721125,51.611077890849
"Fh1",83.4726272342695,58.7070030532754,89.3934875312922,56.9580613080835,114.214949976128,135.472798238296,49.8902457281837,149.897222978931,77.4351722647483,20.3940403154346,46.0340464485779,26.1680347072456,31.4900261393258,62.4998608173189,90.7278262278027,58.4760559101687,68.4365037544424
"Iapp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il20rb",0.425789279850806,0,18.9410751269536,0,6.47641591862715,0,0,0.45418014402115,0.215045604588194,4.04676082745977,0.80239878040174,1.20794496674247,0.158530853391088,0.1656268337996,0.297923850980334,0.228400345174332,0.345726375005797
"Pyroxd1",13.9064222122264,8.03310913021119,50.3407051454148,8.81494193571031,14.7438290010833,4.67713788144686,2.13249725246762,2.67844232615561,7.93352467694036,14.7853725780979,12.1984711925845,4.59912040547196,4.10943606752006,8.04554135207162,0.16694379336365,8.70617640661058,13.7745366867032
"Recql",11.6000223645871,19.7798325080536,6.00476640151243,10.4712411526038,5.58135114665639,29.9172745704526,21.0579995516065,2.28580442446826,1.8701985642655,20.3541186492471,10.4046069806731,4.41121486689073,14.5938449354747,33.2780270358826,15.5494448919534,6.4270666352619,8.08353746731255
"Bcat1",17.0682550872412,21.0628521039952,38.903965662143,7.11768769470257,38.6843481146821,31.5340645937172,42.7906861726665,2.6859316658273,54.0600945241412,24.9675115842751,25.3842167888743,48.2633297620767,17.9940311608387,51.4642377164942,38.0963084328674,27.4108598325383,44.9012295790005
"Slc6a18",0.251020520053942,5.37749245217967,0.229655718519253,0.747593672813017,0.200885013898824,7.01168060821345,6.5076134569262,0,8.66496561654577,1.2322692826136,5.70677982985388,3.67813818983206,4.78845511284466,0,0.385653235020735,10.1848342969412,2.70673325683665
"Tert",0.518951012801721,6.75641834794727,15.4195454211609,7.10491460028058,25.4249104191009,16.8421049718064,25.3602073423562,0.851575076990437,30.9932484910036,8.22742165976906,34.2910063320448,14.7765917552999,23.4613714779535,2.72614542475669,10.5344035285556,40.4988685864283,5.99318656967812
"Clptm1l",103.055314929106,84.3481946168871,78.7013395613042,71.5845852383279,67.8511551802248,58.045879285563,75.6137967348121,129.496315190268,103.872294995389,84.8309690633096,83.3573030730356,100.682491041475,89.7101191744748,184.030892138801,59.0609540833899,71.4918296024125,71.9939519781697
"Lpcat1",33.0262081970227,130.037116947442,151.134827225485,119.963863549706,133.488016816028,131.308917375783,116.274222198278,68.1184057788906,84.496449875424,109.42059481032,109.359222910465,96.8244466361083,124.650227894991,59.4813628109135,116.000073401431,128.500100619665,103.679418383859
"Ndufs6",156.174336458444,47.3822693843366,34.5006065984965,40.2708140546865,22.553274208282,42.0703336017147,34.048447173742,120.909218977599,43.3657469698061,14.6301826570455,9.80035420929689,10.0600659389234,32.6653456181943,30.4465073985758,32.1496979216696,15.672830824964,26.645186952441
"Irx2",3.22569246641375,4.54537424367867,0,0,3.53625138800782,7.8886491713911,9.19827523960561,14.5509164688447,15.3978056328207,10.4551550124007,13.9362927607597,10.4484754829295,16.3359819643476,0,0.0529607439077932,7.90785488367208,15.592444080346
"Anks6",8.81719954243324,112.037997097226,46.2752638842005,138.193745666627,87.246779853505,100.99614638862,99.2527762672943,16.6698530989429,149.348462711246,83.7146323619857,144.987509603002,94.4914231895963,120.419272046841,133.235127367552,97.837122914088,125.728413130903,102.882875317081
"Galnt12",6.72405063537087,0.266914137254414,0,20.3915187025485,0.123360842801278,4.32668493235665,5.17973833391894,1.83609689721735,2.05620381895656,2.0832212228114,0.675422972962931,2.46373942934456,19.9742427632589,1.31771057127381,5.23617735659362,9.17240149519276,4.16091817731131
"Gabbr2",99.9519633605458,1792.05476432575,1229.04985558485,2296.76084355296,1772.41935490837,1240.093607276,2234.94167137181,593.240689768139,1734.28975213366,2028.13194826047,2605.49101118983,2414.67563958607,2329.20732285279,1451.51417366763,1338.59946483389,2651.74151221159,2039.50193381511
"Etnk1",13.5404565968374,104.139136493559,65.2743838643585,182.984282572252,207.193399337828,81.6811319391833,98.9657837814917,35.5300214697579,130.417832819408,145.909246856878,164.736135943404,167.545547163842,122.858893224733,193.366642305065,117.742612810074,154.182356057149,145.798115552191
"Ctnnal1",27.4245985711817,20.8460148601334,46.6873114971562,13.0864093411247,20.2460888978155,23.7900537441134,40.3479539948347,12.9451378252458,29.9012387093666,19.0085213198202,27.1344953908572,44.8994214357495,24.3715117747659,108.977170059969,52.4305391587255,28.3474494398779,43.6876918227117
"Cenpe",0.370875301014794,0.544014173612039,3.66071657313669,0.174364357025013,3.13476145641479,0.439782597169157,1.80603242247591,0.138671175143913,1.29391606636684,1.12220126628708,0.375037767737088,2.95468576904035,0.51663246359489,0.733135717381027,3.8740026428168,0.418917257859085,0.382602646492611
"Slc39a6",58.372818115768,36.3688012061626,49.0239027537989,31.2347679699553,31.9054294965314,81.4810617883561,25.0438844078851,72.7160069818773,18.1514596178762,34.7426260572727,34.0596432107789,22.3278038033927,34.9856000756408,51.1068407710092,29.7605955468631,49.8946802233132,28.216676398299
"C2cd5",103.510476099296,446.520080413434,296.385543997232,383.943719575585,416.19028243784,193.997358679244,404.179153219401,188.485471254532,341.778241416413,524.379487151786,467.76948874853,584.526925427652,448.957130267879,388.666221911386,577.628981207541,489.409771816481,468.207544756958
"St8sia1",15.0479931973913,131.691653188238,77.8343612756286,147.316804128845,232.264738434241,195.978263474985,148.848001095658,19.5772854192115,134.03465458998,177.351716803468,226.586005013916,227.059099970286,117.314386579848,203.993897740105,95.6801970864904,209.327553039467,178.308469025739
"C3ar1",0.741869702526475,0,0,0,0,0,0.0605480812313058,0,0.289505986983811,0.0598622055834557,0.0192173422215847,0.028143163597786,0,0,0,0.0834609242212366,0
"Arhgef33",2.04206853875611,0.343610854102373,0,0.527632522237831,0.715206409348184,0.126924170423622,0.0970417784264482,1.56135827778827,0.862084527721966,8.67395444849005,0,1.49884049846263,2.0503898775244,2.11641388263261,0.257791129895224,2.01463522842995,0.227683313051491
"Clec3a",0.467067676411072,0.143703392125129,0,0.178185038115603,0.095930564802859,0.660179760130093,0.079759646496207,0.940060804303471,0.925933761399698,0,0.628673367725637,0.32657263679092,0,0.325094844632471,0.646347112657023,0.450269853520886,0.0503484591684821
"Vat1l",9.04854834976856,79.4758692087618,158.036790753908,96.3422617121836,77.2993020420367,148.460986271514,147.644892587638,14.5208987760393,69.9184201275748,58.7440048303738,41.712559197932,48.1591399472075,24.0000295275616,209.162834216974,60.1168000065941,102.465089719345,67.6162341281964
"Cmas",70.0296684321144,4.97608855094651,25.9425090715637,17.6957922001572,29.6600670410788,22.1892890928673,8.12303129728336,34.1196875564973,31.6524517779778,9.89809005882519,21.2593497581962,44.2570807173898,4.19481877943578,46.9769030556911,23.4526975681625,36.2486576578791,11.9528705047788
"Hapln2",0.373813648959528,0.148202138208075,0,0.0478202776244474,3.11898134069413,0,0.232026457203493,0.340484413985465,3.41823671429722,0,2.16014127778723,0.115505060507711,0,0,0,0,8.09270239428323
"Pdk1",20.9998364048877,35.0905870810297,20.4320347411387,16.170696044134,14.0192234371517,75.8289329167961,39.1721633867922,46.9645799066396,13.4286114045254,22.7938259420154,39.0726203956715,13.2494615194766,35.0663956474319,19.3973387366029,7.17172681244206,19.108382737957,12.0835720298505
"Abcc9",14.7751488032176,2.6460051002135,3.84734563337295,2.48685745220786,2.63589686674152,3.34706660812665,2.00617217956521,12.5808219117433,4.08017412486371,1.70469949889831,1.87953805526246,3.07919957792726,2.44269073755192,4.64853084085717,54.395313212513,2.5603918851257,2.68757843215562
"Insrr",0.229889434615123,0.151202081517671,0,0.240089755154067,0.107955045360011,0,0.17752830059604,0.231002792361754,0,0,0,0.0629327541896959,0.726064514791628,0,0.679970518831358,0.266500641375986,0.107378115974098
"Gys2",6.07077372723093,1.11355635772249,1.35913960172879,1.5134086685445,1.38543174204099,0.957846897587775,0.61764057475311,2.66449513196117,2.92431682712097,0.998574203837091,1.57899981553052,1.13437853167808,1.52088479608319,1.73210038056353,2.17161755903125,1.32348592179996,1.77244707420911
"Prmt8",54.969065823861,275.13326345492,255.360603491028,282.375194803752,175.159048397955,185.098691337384,181.870799895744,40.9952881506042,246.733904130311,392.158140662719,280.629076535888,361.263080803229,330.409511960643,376.236632635546,374.07819880226,227.31654281534,336.489790188381
"Spx",0.464075078309106,0,0.128069210650543,0.13305002547908,0.156440246464504,0,0.20368738420981,0.476539402515092,0.067488952058548,0.0799896653352387,0,0.012558450797547,0.0351613731219432,0,0,0.0754630127475894,0.0806031134210431
"Rsph4a",1.13208394912989,0.548670653307634,0.229655718519253,0,10.4838269836528,1.69931117313351,4.93091141757683,10.9191447449625,0.0468251604698249,5.57631264503783,5.15793042345292,1.14557132537108,8.17058676703907,0,1.49962134561023,0.637964922281047,0.843851030637963
"1700029J07Rik",0,0.13357859303893,0,0.175969778246405,0.304099489188883,0.121384442981357,0,0,0,0,0,3.01679998923976,0,0,0,0.150945560728795,0.170294908918065
"Gldn",0.479403077065702,0.293250454772834,0.26726237668681,0.576717025898258,1.26833786858538,0.134832672653237,1.04762972793788,27.3021731083678,0.214776093545161,3.33490128902397,0.236863522853211,0.443440839210067,0.0777398839032574,0,0.0846829681380332,0.443066021165795,0.29551530647401
"Cyp19a1",1.44653964675582,0.885901545976447,0.681925210319364,0.761027797614231,0.604916590725406,0.926053238011458,3.57731804308569,0.972465565976053,0.175241481404666,1.26523630949638,0.0484255662001945,0.481046537149749,5.26137650706666,0.0817178464176816,0.446731864080253,0.733261385297396,0.907659393183142
"Bbox1",8.21405688096811,33.7831986036514,34.6674989176834,22.1055950421982,15.1215546653863,28.5835038817396,80.1402651249399,8.12235692926519,51.0679591007933,44.2662240588982,36.7045700912673,32.7232183996767,40.0574656864437,6.14058982022914,27.897899023011,43.681113779448,44.9916477220149
"Slc5a12",0.310669859205782,2.39137585121938,5.55099852034217,14.9508066781202,20.5721128740504,0.19861225644179,6.22594759361224,0,0.338140375222857,21.348374098618,4.1687652901335,6.02834482380673,20.2632077893706,13.9719518440558,7.15324095311619,4.27603751218118,5.97012587290872
"Maea",96.7047785695481,88.9287911149324,48.3072374075624,47.2818930722556,61.5751744831982,56.4943659562976,62.5622138856045,68.6862629300263,75.2123263289621,64.7877960271773,63.767955192709,65.0337090637304,53.2496514282985,35.2419884879372,83.9488073729445,106.930813171632,76.9985535211312
"Ano3",22.2727200798112,226.342899118544,259.527556601654,158.790279942242,294.422976404846,383.164002582407,365.831147583639,39.4202338746487,102.897992661456,230.573792168011,151.226017754068,133.548967498406,261.932283454354,188.048700661534,67.9775067745239,157.356909371438,184.376726586501
"Gbx2",0,0,0.150058245107839,0,0,0,0,0,0.389002131731682,0,0,0,0,0,0,0,0
"Otud7b",2.50623729539144,8.30338089675478,2.67657458969888,5.90864541680183,23.6468298326029,20.7654577119846,7.38318111329792,8.97236628928336,14.9622396060694,6.78930292068859,13.3663775786086,3.73785581464773,6.15759374748161,6.10621970966312,0.249936890935039,10.9740287290569,9.91375132359935
"Sf3b4",0.0867859237562592,0.504526039707808,0.158436748960298,2.89147592334715,0.617922092947282,0,0.0452074988029054,0,0,0.460335602477576,2.85888785350336,0.0976149472609498,0,0,0.696819504406209,0.595662983770059,0.134549488797098
"Ikbke",6.92057557226726,1.65979838930991,0.310931079636813,13.3176872778602,1.35601894443739,0.381004695509975,9.23937468333399,36.5686432008927,13.7645383508823,55.0785037129188,14.5692925154375,20.2465037703956,13.115828513428,7.04744198245681,5.45239456213516,10.8705517843817,11.8550617502192
"Ncln",91.6029237922705,60.8941988684758,61.2309391632345,79.4233135577834,59.7087420112959,13.3097035696118,19.9971192977896,107.362524860953,51.5317514206999,74.1904127792405,46.8066601037797,45.9491872979065,61.0415502168251,34.6347443801718,105.142787548432,39.6929349684646,61.802415695941
"S1pr4",0.311531422724471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il7r",0,0.208063262766979,0.273484438267153,0.0734725137856477,0.62936189419429,0,0.31321183891326,1.16918040453642,0,0.651426582795693,0.199531682518438,0.365602300838513,0.157542692300089,2.46554334285738,0.461793005728592,0.146954138911554,0.311272310290166
"Capsl",0.0279773722370631,0.2223910911908,0.362175664942077,2.57955232607222,13.7737928793559,0,0.153084296971139,0,0,1.67088286108614,2.13859290546452,3.70392115512084,0.184314156218113,0,0.137493898708245,0.123975954768197,2.55704014190088
"Lmbrd2",44.1335171967303,43.3239178692644,107.507844505025,102.435949338721,83.7327259677594,44.6397632141731,74.0178146686318,22.3992839468322,45.5215112086465,60.2493305904847,47.0771624575036,48.599486777287,57.274509312188,81.8499377574371,67.077647508387,55.2178588398999,62.9749342559189
"Ppie",60.144871667569,48.0145727713745,76.3637427257837,23.4643519158033,31.0875374761865,25.4301513945063,41.2826225413119,36.3767448888484,45.9793703339295,28.2936718362188,22.1807921226495,39.078179641742,38.7315595385813,66.9283017451178,50.6418098168246,25.5696583445608,41.9988425682132
"Exoc3",124.72850152248,69.539557375844,81.7452727793437,115.500169828973,83.0969356845439,50.1555918018897,131.061342638829,105.657992021194,166.254620408119,115.032279994602,81.2880211921501,93.976020291904,84.2743239577988,76.7631518856342,50.9125274836112,117.438101768564,116.599761889686
"Pdcd6",163.057747236731,44.4212856049001,91.9265026104707,45.4647919582435,51.599236748509,8.84441781482916,18.1989442581946,92.4870457585878,46.2755789901231,39.9138777005773,50.0661153553508,34.7612436426358,47.10435595984,29.3281556711131,56.4117627493358,51.6214526500756,45.8724228171648
"Msantd3",12.2635845135695,9.6565712689191,24.353403478838,9.04582991499321,15.0784200310126,1.38403461414696,16.4247565049452,14.1036903422092,15.0723060194279,8.70014341641357,12.9245131864168,11.3898944090563,13.1534666085537,0,7.02248933766071,3.00938277895498,9.66807090668897
"Eogt",8.52471587610554,18.6398237477897,13.2472603463792,23.995782996304,48.840972307749,24.1951453914314,81.2098777124332,1.68624384288767,12.2407856652848,10.3029456934558,9.38782126298676,20.3403165387645,21.6457584265055,30.1047324527141,28.4944494325649,12.6395272033707,13.60598747517
"Tmf1",157.647039174419,94.5771493477285,73.48478330112,101.233728665586,123.40914236441,137.945637154728,120.012707134346,108.048145640136,97.2281544176813,62.0894663310036,65.31665523783,58.3411710800107,86.4041435313743,63.5366667828672,73.1866728774133,63.9125001304386,97.5927542033788
"Uba3",122.609415570989,108.833842351369,88.8330321990099,68.6420579419946,100.175884082764,82.5414379420644,100.185647267666,80.6220702797533,79.3695621937797,71.9122234254695,44.9620659876854,46.5210619141816,86.3039154917784,79.7526139631187,94.1250301910577,74.3940776941209,76.5361522205756
"Pdlim3",0.0928210226502628,0.124788675961969,1.9436786710421,0.54719578761692,3.09776129047291,0.185726681643666,0.934326443254763,0.412694855107846,0.404725706603025,0.0906515786179215,0.570208403076955,3.04365622029221,8.29899819001806,0.154761700255372,0.324328843436487,0.403088200878503,0.1270390198627
"Foxm1",0.225132345456354,1.38531140672747,0.54383825815132,1.09125972518875,1.41308324799027,0,1.77869106162364,0.981477555571259,0.357488916745233,1.68899329337024,0.736775367230835,1.03740589111985,1.3312646255534,0,0,0.91349921022569,0.688829791464705
"Rhno1",0.0469007976371753,4.00071061366378,0,0,0,0,0.0410343950299141,0,0.558746426741936,0,0.295530297937959,1.12119569493782,1.29616488112144,0.712643399668676,4.54638296131376,0,0.494644979797743
"Tulp3",24.9036571176232,100.172199302565,113.854287673559,97.6636688864559,101.05607245137,101.372327107766,164.368976366122,28.3764109072622,154.858059354453,124.448359403115,126.683167353621,160.746561116499,149.591648580855,143.410294048472,175.596753476838,205.872188896506,142.007155073213
"Sorbs2",46.9103092392806,1007.76219021652,1084.4955769371,992.268450450323,1497.39593024393,1267.15250204686,980.861647474346,456.078184776588,623.496276203301,958.017465599718,934.741467577567,889.868276026539,981.849656906169,940.05262619554,789.823841914577,1209.04043192548,1069.46919311592
"Tex10",25.8802065003541,64.1967535267967,28.4216446186875,99.8707760121391,35.3033730892939,38.5386650082194,44.5478204859967,85.5268549831571,66.3324624548113,81.3383959191017,64.388229661796,77.9602863605145,58.2877675168418,60.5539421189629,78.7278524754533,59.6348539616277,58.2952226210264
"Invs",9.52187715596021,32.0745393102289,44.4811621500385,62.7340532795846,57.3873549808023,33.3474615565763,41.9528666619378,24.0787305192673,73.1181512572116,47.8305431644223,69.7624563795487,95.19831630972,61.8040886078191,8.32104088080419,70.7980900294997,57.2829403894664,76.0000406333895
"Erp44",31.3762498260683,39.7442704151773,44.393266787083,52.749320223565,70.3444107457352,66.7329222937565,39.9297149818488,29.8170679755355,85.3797735314268,52.1315093796027,24.0285206626245,45.5856023428001,54.8062943606205,80.4701881763091,32.1345762794498,41.2149853020984,46.7915415814915
"Stx17",11.558746857852,26.8209848184742,28.7137088894675,31.181736633734,18.9831073445518,18.1150434627823,26.7273730256121,9.85445467685629,18.9553456534285,33.2508500162297,26.8292001527336,23.7205833609204,19.6975484530517,66.6845312734786,33.8595659446977,15.101136862176,39.461856086732
"Tlr3",1.03646229112741,0,0,0,0,0,0,0,0.0468251604698249,0,0,0,0,0,0.266485904497338,0,0
"Ikzf3",1.60654757600527,0.641271060356394,0.718543064518167,0.934585425171137,1.54776013272452,0.707208522817838,0.414391186266077,1.73745801290074,1.09092714704109,0.115970515269007,0.702394842916243,0.826148972736475,0.570919861096337,0.638590010737013,23.1832757596819,0.813477279196836,0.597337391299193
"Zpbp2",0.136691547805729,0.0369809684102651,0.129578578069474,0.0734725137856477,0.136018224619488,0,0,0.209928792153701,0.435014518190911,0,0,0,0.0167972174401477,0,0.149836303838057,0,0.0693941192508794
"Ccdc82",1.4605889803607,6.81094582937508,26.8428337927292,28.1300007238325,29.3837978940979,46.7618872903243,75.7975267878844,8.92456364778812,21.0666796287044,23.3616942281052,21.5397336255017,25.8225579231884,22.6949287560785,22.4506825471668,44.4366292359358,7.63543152112298,12.272052536696
"Sptlc1",252.791559752845,185.614975511827,147.435263039383,152.223441338709,127.469704469057,244.310567174753,176.277558524128,113.505120365104,148.947108107445,163.941872874668,140.102953122918,107.865140476339,214.790662233974,296.928818826859,165.120874917012,221.22370307921,138.963089384931
"Cenpn",5.18923945660664,4.06954931504367,0.128069210650543,4.09994727733368,2.25779892383235,0.846328289001124,6.06640373073954,2.19258195355441,27.5225766436357,5.409872726489,0.150467781763335,2.19684577925607,1.66269155681264,9.09830193194396,20.972715853178,5.00045763162471,8.71668801593578
"Fam149a",18.1207467684347,24.7290800126512,38.5094658101126,3.28068676131343,3.78843501918789,34.4077337890742,22.4865383646615,16.6181320086752,21.9296771014222,26.6254811552586,18.9876083877833,26.8483609901473,14.9668187887076,13.2818258642502,12.1365121293203,17.878378505046,23.1232404202672
"Med24",31.1931415154769,47.0679799845561,134.662418812642,72.0752515191963,34.0900176973048,38.4235780675566,71.9040218596481,19.7014825792841,54.9268148587291,56.9417738455385,54.6378274396123,66.8916337304804,88.2314864174509,23.4686912494957,67.7917718437813,13.0728169172293,66.4437176053986
"Utp15",104.415387665386,28.759700527129,20.1832015425576,45.4696883112073,23.9899634261949,78.458063838242,36.035726502886,78.7884459843624,52.307986957054,36.8772842893322,31.5199615628602,23.1771486942427,54.0545905538846,33.5532855076236,27.6707880282932,9.87158427686929,39.2090291095705
"Ankra2",32.6203346866874,46.0634148020154,33.8230833405984,26.1382279323226,63.7892292503496,90.8373346327354,52.3546874887443,34.8201280496722,16.9843299729912,40.4747073811558,43.6181811478357,45.3546407576383,31.197550165016,84.7664940170283,31.3715377818519,42.2808438527651,34.3555491163386
"Btf3",63.3688359211445,43.2644760739236,7.12248750756383,30.9115355492603,26.6372609904966,18.7673516238382,24.3431031546312,53.3716560308343,38.3471226399888,15.4219044508905,8.47692714611517,9.03658510315771,9.15156562621829,12.8303893836247,50.1930586409848,6.38529135377329,23.6203733623261
"Caprin1",203.454098832607,198.963126599867,131.485928792583,173.509265451754,146.947133768069,148.976808002793,130.037843301943,170.254364267804,240.606001130718,215.141554523587,136.85437734489,178.303958503483,144.224216046228,81.430249933096,222.170908329025,195.478256255617,154.258281856921
"Tpm3",122.343173513036,47.0126506777044,53.8631126127507,59.5395420285975,48.0152377826228,31.8879368864276,75.2027424304965,112.475648692947,62.4942365701764,38.0623388643873,27.103664093288,37.1547753685262,61.7033819917053,45.4969113455674,56.3478991994694,38.0851064537057,76.0350089521198
"Gzma",0.0463087443227625,0.0354857070669076,0,3.3797356341398,0,0.185726681643666,0.0417009587550829,0.287908311567465,0.0367438483449101,0,0,0.324334590122501,0.083710098535157,0,0,0,0.159471640072103
"Nr4a3",0.333323679738281,1.36032513261657,0,0.603837579505712,26.1933985643058,0,0.0597932778961951,3.76851143992953,0.400503983773366,1.54641698112264,3.89315703928467,6.73034194593523,0.159756148215364,0.681332577508394,4.26069750278915,6.54313155039792,4.40377217183895
"F11",0.0184580802692074,0.338990826493882,0,0.51275559452085,0.061954183642113,0.127131745101868,0.0304690404080414,0,0.0733137829912024,0.461860963484922,0.491629365177776,0.821837077622272,0.0843339935260488,0.154761700255372,8.0023609348981,0,0.0402136373613002
"Alg2",3.46915324296632,5.66131502101747,0.400893565030215,1.82573489967933,6.17289671052927,9.04770629335831,0.122139373727918,5.30784404260484,3.31243281315821,4.87345335180808,6.62342289124328,2.69754513782502,10.6964793329835,8.47325364541873,0.590622905088028,8.43996561335302,4.57993092825339
"Mtnr1a",0.233026425766017,9.92523140765764,0.159803428998058,32.8047251151974,16.1988359882293,20.4213467209334,25.3156168081072,6.06542413697851,13.8685539231033,4.13603447902265,16.0179781494273,16.8620893032413,30.2057098274617,8.55241155876522,8.78938918332139,51.6422519983247,37.4630069490022
"Fat1",21.52079700244,12.681605407983,146.597891025226,123.116898457633,46.3610150128493,42.3716287672771,264.096777516987,60.5771829495206,33.0887962324759,128.628217716821,127.125127022785,92.5815226865448,95.7100030489925,35.7948281714793,22.1708072911177,27.920941219476,113.875826886042
"Fam114a1",2.90130885241584,0.673407580083026,0.129578578069474,0.77453581357345,0.69753301728018,0.0800043522367617,3.72634125511154,2.70564287933736,0.995830316026855,0.628364936225173,0.0985534035762862,0.492876931999632,0.742145104676592,0,0.807685045363795,2.51316366644798,0.740984634565935
