"","RNA.Med.A1","RNA.MedL.A1","RNA.MedL.A2","RNA.IntA.A1","RNA.IntP.A1","RNA.IntP.A2","RNA.Lat.A1","RNA.Med.B1","RNA.MedL.Bgly","RNA.MedDL.B1","RNA.IntA.B1","RNA.IntA.B2","RNA.IntP.B1","RNA.Lat.B1","RNA.Lat.B2"
"Myl6",109.734976089555,79.6237617755135,105.551036312297,84.7569215818441,115.809756689872,88.279300071597,76.5361663877707,63.0423280116545,70.3860040124303,97.1946999558884,73.2156325245218,71.784302848453,78.4225428522718,56.033935888957,37.9950960438309
"Esyt1",33.3449325656819,33.1637575639587,20.3945019797139,17.4395887182853,24.1033248376496,15.4446334606974,11.347617250786,37.797061933631,22.6927035232155,75.3531053167478,38.0950464370838,32.1455157251888,34.3541351125981,24.4390091989067,22.9601342422299
"Zc3h10",1.20194649543336,0.285956655181462,0.709973452090414,0.626310698839023,0,0.0203969518795111,1.06834548109121,0.318608264451297,0.590341348354643,0.857017698263497,0.89579069549347,1.14179845862921,0.915991829807541,0.233994809050541,0.0105736350322715
"Erbb3",2.39268376610112,0.172959236497377,0.279402278159982,0.0860432124544881,0.129074763460096,2.68741723819679,0.222643133208283,2.0897097509959,0.258736936271254,0.286946269392031,0.585082885681433,1.01398667078144,0.32039799826494,1.62876001597687,0.501824922302649
"Rps26",28.0618639461619,10.8306425224952,16.4767167848269,12.3419054890996,13.7319509507411,14.3758784820139,11.8420423321443,8.04475061588292,9.70862725675545,31.3673430989617,10.6873702189658,13.8307969872097,8.13757007637809,8.2129088037539,18.6383460540968
"Ikzf4",10.1396301429204,32.8940401172613,33.9672756692994,64.4891757948851,40.0258627507422,35.2480334388762,27.6380628071156,15.2740286030064,23.4105853773989,39.7366799396757,13.4958200900378,23.7661135494699,14.3900402169745,24.2072422826209,28.9826403383099
"Suox",1.86494666364121,3.59620717158616,5.70585943856766,19.6786313349649,0.821627392474598,4.63999076242445,3.91675071318799,1.24120810036128,3.79363666678557,9.64579430534271,1.01458689779532,5.44876734802012,2.41431380096403,3.47794379560497,11.0983515618612
"Rab5b",133.693460219607,85.738120396736,79.7668705169965,74.0589979526141,63.2846282353838,73.5940672995161,59.3751850846577,69.5486061954708,58.8964250293511,72.4496092034752,68.6543695887868,71.2432804090838,76.2112983810093,66.5022738494151,57.1232009401659
"Cdk2",0,0,0.0399963355152994,1.93418115772477,0.00886284700826756,0.00484151213205476,0.0301259132509083,0.0132778976442632,0,0.024488596077113,0.018487806900891,0.01695025286083,0.00818695118203292,0.0158200592233188,0.041992386515904
"Pmel",0.213670601181713,0.0829141549125949,0.0556352805791316,0.043562073723221,0.072442209611675,2.43112263877889,0.409140326384525,1.73646351251586,0.205416080841811,1.00583163839372,0.294128410371465,0.0543967216923419,0.0921244510425503,0.329573066517841,0.286602477234202
"Dgka",42.1129353365529,23.3759522573173,34.0731700261284,24.2795286905489,31.6095618703747,24.5125140484829,22.2811323208964,24.0360421951566,7.80639068714431,30.8649907514559,10.6341558964392,13.5314514476355,13.2426844497274,8.11679804314135,8.17557616473449
"Pym1",19.2405051158755,17.097384370691,14.7103060728478,15.6982663437246,15.5073524540312,16.489490897226,19.1704456081557,17.9853892448185,9.68675349013793,10.3936175363139,11.1152712321391,8.40342151223534,14.6222305604257,9.89195919887256,7.77300711212402
"Sarnp",91.3929794093692,128.336080587477,154.404347298616,133.945283260576,124.135488311677,141.600246158919,90.2728251635471,125.981035341887,105.219619106288,140.204112953309,106.928762798789,104.499355162484,87.9079282503598,112.85590373582,99.105150892417
"Ormdl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gdf11",11.7291358315134,23.3515490779759,33.003925124419,11.0285233225792,23.7798688693324,15.5913869035409,12.7235816791274,6.69066393181002,14.0739403636856,13.8100872458896,18.1716069628099,12.786863294612,7.12887643376094,11.9530791404976,9.32965400299476
"Cd63",1.36484099586798,18.283672699531,20.6114652882722,0.386556665493187,20.7721447600216,27.9246439558543,8.22301640943453,2.73137672611654,1.31200849437563,13.6457085911069,2.54535905615501,4.01520734324015,2.11317167093006,5.29697228222205,6.61214384768285
"Rdh5",7.07817742127891,2.16903280581874,9.19330381385126,7.63565166548593,2.78755101318933,3.21338971398981,6.03023284665872,5.04736960934713,1.24168613501284,1.27876919011388,0.514538298584804,1.70002274208499,2.53019739964936,1.34191388377025,0.287019577858259
"Itga7",0.0216142840102161,1.63553190584321,0.927087469543416,0.28815338544969,1.40928241312879,40.374313401485,3.00424956642453,14.0160473848184,0.0387056100840191,0.0328545213948808,0.826280484197908,0.908891239372592,0.270088937700586,0.260665176749439,0.0551141488412885
"Neurod4",0.334445712970965,0.204870035941533,1.21349591996062,0.104612138396268,0.258936173765005,0.661235101160039,1.21372692280661,1.37297103892899,0.125368187824234,0.286227894946051,0.758880795276026,0.872377633981012,0.31741361530158,1.24897856739624,0.0286766448477525
"Tespa1",32.6047717158366,19.5292553822365,18.0182859501846,11.8020121766384,4.97297434855885,28.9517327767479,32.1917467965787,14.1846242250036,19.3220481684453,18.340047574992,15.6617323088446,12.0095051885029,10.60493225959,21.7438741083825,32.9425502982029
"Insr",177.116303751668,206.018839326518,274.906140712079,206.098605146186,173.057224832473,204.651439727105,237.857464167493,222.649752429124,199.640335944925,183.737528179117,205.719633166811,191.48014695033,217.146941936021,203.68234043413,230.483077462349
"Pex11g",3.94422671937182,2.87491438876286,4.43004245870622,3.18677812859695,6.44163841477885,6.84232793581597,3.84502129743397,8.75492595517848,0.0784117714511397,1.35250903057766,4.93500735874961,3.9525526383374,6.41652847048014,7.09214725019006,6.60240639905777
"Mcoln1",31.0958494752793,76.7308421254573,41.2634112670413,54.6277532488961,83.6269229566552,68.6798932833537,55.9228748833623,56.2811714476152,63.869276024853,91.1404065760045,53.1361709328952,47.5345523819449,48.9353038063946,36.0906204320364,39.8601671166157
"Pnpla6",63.2038590889499,65.6157999287337,67.5238309519598,70.0611546796392,61.4831204954807,65.7168269126706,72.8918664521552,78.9267644839655,75.0822970348928,105.191788107805,80.3325164651128,63.9468155876489,58.592974586582,62.5386922017152,66.3419549257686
"Camsap3",2.55039374436528,12.5698255073814,3.06292600238294,5.87501840668755,7.25157166365288,9.90838153177996,16.2147771857675,6.38037145910697,6.18223488408297,4.81820594673503,6.50083773417409,3.27700869165933,5.24717591810036,6.6140269041687,2.70903373427144
"Trappc5",3.3989596944794,24.319122205552,23.4834129155573,15.7501742796141,37.0455498347005,20.0997071865326,12.8389061190852,13.9036758763045,9.61168520897322,13.1336843056357,10.2618006661537,8.658859152101,11.1338416826245,6.72042358399531,11.7749802249185
"Evi5l",20.3655207240183,21.6665227780913,14.9795951007436,13.7472376912263,17.2450542714582,18.7956345523552,18.9822357219736,15.5238086092122,24.221327907892,12.4291126138609,15.429717539172,22.4165308267108,20.3916844207084,13.2582808856287,14.7110057207796
"Ctxn1",0.679367210205726,1.65792057894813,0.00620830533180685,0,0,8.0901471089475,3.09686472851071,0.452405682519104,5.78989262249072,1.40688686274044,0.664929361217561,0.603646857251528,0.733023938459607,0.104883721710763,0.0116300732807428
"Timm44",150.754515288137,117.013872854613,100.474856165296,109.269612900233,107.123760805516,104.710323544652,129.989104099037,92.161125462741,91.8893515341045,117.775620340348,102.545978302921,81.1343910312803,74.9125344530075,112.744583066638,96.4279809624517
"Elavl1",125.46892874568,169.959896606877,165.918661704959,121.203405692519,139.695286863597,131.543770907521,150.428062347893,133.672053328182,102.910074837252,167.627123597356,124.953084187295,107.52190762005,157.826357589419,139.568279605587,134.247473407475
"Cers4",81.4262687184794,147.795201573571,179.545437076924,162.671503870027,150.943305683142,166.529046880635,131.240744051271,64.2463679834391,70.4620088459304,106.036460147753,75.1953134978186,67.2180124882969,62.716567403718,73.6061541833531,70.1937831959637
"Shcbp1",0.20218313640745,0.530239451422797,0.398725311889791,1.13134697249492,0.219087946729379,0.173529588325887,0.252286108550313,0.794536439893002,3.16758516572976,4.78824913896101,2.72076434936362,0.0740427868553883,0.294384585322256,1.65200391829224,4.42029425452098
"Slc10a2",0.0642518467443301,0.090792508314402,0.0630917579442474,0.0219590006196187,0.0490272988707049,0.0659945947480385,0.0506106466050295,0.119329738585757,0.0438137194224825,0.0462434445274004,0.0967728375009938,0.0523328920554569,0.00993715982906476,0.0836535512462258,0.0138249038735424
"Efnb2",21.1289444866538,29.9207396961143,39.3030662176655,16.9375012717538,11.8419186664084,17.8132152027502,17.0288026825537,8.45886753238213,28.4744433063356,29.121161182475,10.9947406920964,11.0255509999253,7.96745837841655,15.9234590498392,20.6977333978898
"Arglu1",398.506341521797,283.392199143099,332.484356412621,354.620167363753,276.128091552314,293.551452219625,277.970284254772,274.592410067116,309.744531279139,302.401571158269,238.628308484174,256.132364561985,231.040941125039,256.988671002554,313.695303643103
"Fam155a",8260.25225085392,7697.33693502917,5446.8676902826,12639.1977222762,9366.02386564199,6690.03569952288,11200.1065718111,9690.04347955382,6786.5170673591,7994.43691117749,10944.8169729185,10866.8167488002,9742.37754320304,10797.73528302,11741.8407811437
"Lig4",14.0860322486319,2.32607247153781,0.005180967033714,2.3830475873751,1.81019617691558,0.687754316678762,4.14699897315161,2.33845082321318,2.56879331613277,3.3546876027012,4.98993775597648,4.91432426120935,7.12872019123266,2.17405030386178,0.0246903414532254
"Abhd13",3.57018590418449,8.44537862631221,20.4682567974777,12.2438882368312,24.3439395863896,11.9082497992704,10.3719541106611,19.2640376527258,12.0402195905355,8.12821906493591,5.39518290671667,15.6586061342696,4.34878825184512,8.55669767285318,7.98268996975407
"Col4a1",2.45593998267444,4.77120448491227,3.39089559365136,10.0630353928757,6.45979302898982,8.30035085392102,9.00338551363184,2.14817312840887,4.84030831335652,21.3725958967412,7.61565669872358,6.30387958985219,4.49051794722886,6.37212340060521,7.89643630183691
"Col4a2",4.21966931304295,12.3187814601241,11.1582096290222,24.7532347578146,78.5174872317245,51.1284852891067,43.5676942859477,5.4424130540836,26.1837900137134,20.5802730838677,47.3440238668028,34.7866979075553,11.1998615930507,27.0346369643898,37.8356129667363
"Rab20",3.22221291459061,0.0451675917480007,0.646968925058955,0.0388921246491278,0.00744300365508791,0.0437048275581038,0.0281669518702676,2.81752825407937,1.34162335411188,0.0571686241257109,0.246252853264326,0.0135829813901364,1.35912392776022,0.495068060969097,0.0105612823052728
"Naxd",39.0691085252962,56.46700419316,50.2965808016621,58.5104743848229,60.2583008523332,38.2505524844797,38.1079723498802,45.9477217251895,76.6445960695039,45.9351760308604,45.6258849932264,45.263408701652,44.4904666749162,45.9530246551356,40.8277816145881
"Cars2",11.4652954993417,21.4615406587758,34.819904466048,21.0468472146358,19.5808876468801,31.0596296890642,18.2048832981923,27.0528155234029,30.7042643759841,31.0119314939951,24.8592325266318,26.241862966986,28.6750286948659,17.342401060869,9.01018565807423
"Ing1",26.2280264427451,21.1455036349513,15.6183448870233,11.4393907770119,41.7863285764605,14.4441184286021,20.441127952574,9.19817351005522,19.5137054657083,18.9483390391421,15.3849964310425,14.1839332051827,12.2360576963723,14.1641175965975,25.0145881136896
"Ankrd10",240.116210069161,214.781850281944,296.404222687003,296.44436465647,260.73434784198,267.15173355988,281.606260650034,249.642180561101,229.36541082455,259.932531369496,253.070842882373,286.597245647216,226.396270953908,260.24468495402,279.407896958089
"Arhgef7",330.214448729463,218.686799119521,266.757569241911,227.42168329612,200.948438029369,236.908524430655,249.987662994235,229.175767568548,183.707659698962,188.593856415122,185.479010659093,180.147312525271,217.809582033107,189.23812371986,295.698753070646
"Sox1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tubgcp3",80.2424514784461,74.1623508267126,55.5417002501348,61.9145298373901,65.3322572788267,68.05022326383,94.385910314055,87.8868096055022,87.9217807555757,74.7983566589667,91.193226764821,74.3774396812097,85.0142065933943,90.7507407478879,70.5247109442505
"Atp11a",27.5687100840899,46.8260253613426,73.0919436329308,46.9012317850474,89.8406396670355,53.5664275826211,58.62536758539,25.4643362799457,36.8707900443876,47.962686555135,37.5229798641131,31.7581377137843,31.139147921558,26.2481206498775,28.8789696758281
"Mcf2l",131.32137100134,147.649070161262,194.707584665904,154.748622196538,137.216718365641,102.069145185383,191.507448642229,171.910303437165,155.228051502198,182.780985064267,142.578842691627,173.010182255651,154.578186521825,173.055163364135,150.462517148976
"F7",0,0.147255250058948,0.0063545553112695,0,0,0,0,0,0,0.543895740262952,0.649908297503523,0,0,0.524355835983371,0
"Proz",4.5299436295005,3.56361086733723,2.78104258970533,0.704494284314897,5.39132261067901,13.7499937419492,2.56214448647975,0.362500444460449,6.73612831200225,1.87433883474069,0.565982212766536,0.40725979172406,0.216868484311564,0.692757800433669,1.96101828141648
"Pcid2",77.3187369378847,33.7558299497179,29.7521749806261,43.636380881371,38.329756019238,26.4964083385226,33.6173356170838,21.9126731034969,18.4862671350921,28.2799486759295,30.2451375536947,16.8810587535174,20.2879632749443,27.3848761170938,55.8903584508578
"Cul4a",78.8699487272854,64.5175036939999,53.1942714154249,95.4846792008671,83.6861090255286,83.9221905959151,87.8765283703544,76.7031663737603,76.4778800820251,69.6450718910476,71.8563735309777,65.1568401757041,94.0712698861864,93.1412934257238,78.8774915108551
"Lamp1",24.7434282834535,43.1914234729952,61.2059715018652,35.4840142215349,46.1888696848299,54.6332536121723,45.7764290219709,43.3152279963174,41.4348923566874,37.7568273229284,42.2829291586322,36.1543475635562,38.6473629727145,37.9463448211092,22.7364129600398
"Grtp1",9.72909872122697,15.1215223524423,21.2799984466423,5.29371731983174,4.96072897300377,2.0592003453317,11.5970278018828,5.73564680044691,11.9492549049455,14.6621502201488,8.26577971307432,10.748834781897,6.85899187159506,5.27960191014948,0.499454185245199
"Dcun1d2",105.387339379458,87.3085007889182,70.3259208337057,58.8778246498304,122.818293466319,51.8796236502208,76.5863264972558,76.5228097200086,72.6192127190848,84.9839462560106,77.9658288133294,75.5918901733501,67.8653073232709,95.7681016349022,84.9826134412579
"Tmco3",69.3812618286413,73.3889860835537,97.983294291801,64.4001640653499,57.9434294953184,67.1797629827503,67.1437919419786,90.1269327137619,105.34474272589,64.8599039871528,76.5927303227125,87.8064307265153,82.9207264566058,82.3170701192723,47.2592320016825
"Tfdp1",126.373225317697,114.358546760635,104.073884445835,101.464066632968,82.5120671978011,150.639858595329,65.5785800124576,77.9043374951043,81.0310465966992,88.4683341194876,64.7241912665219,77.3823125502441,81.6053323438728,80.7093100964892,104.676367787723
"Atp4b",0,0.00422125644752599,0.0147832876470612,0.00357640168570117,0,0.00513322990217296,0.0422235310756365,0.00710606114612125,0,0.0785672476714632,1.74190897655985,0.0363791781116191,0,0.018939042912512,0.0282835886295195
"Tmem255b",0.0222967632693958,0.190269132967324,0.00527571832492482,0.298073361217405,0,0.0103893971822468,0.00760686171636321,0.0484315357512736,0.804126828367912,0.752968042591569,0.266855748731066,0.00247787456245691,0.00706656089815197,0.528026040851912,0
"Gas6",56.0153484089758,76.0811968188904,51.5649197529022,129.504411942861,97.5406101085806,56.5115067841388,116.232605150309,135.733317958693,157.440321275597,131.328598210542,167.487884805625,163.230181039047,127.360366051961,146.663852847819,120.560273043309
"Rasa3",177.240036481298,108.825136624286,109.473937089208,93.008587183431,81.6477766350015,62.898618809147,80.9829047629539,100.298022143985,91.1100657151843,136.318474742089,73.0361222508008,63.1280896250447,60.852322787042,78.004490200685,63.6519661214892
"Cdc16",54.4858600769103,53.4696180735869,47.7996572159745,61.0273292753093,39.058985784544,55.6712905887047,38.9194230716114,34.9282489892228,64.239998045193,74.60788490907,47.7622063931589,38.3419099378096,48.9770908488582,47.4348350871969,33.1083612945184
"Champ1",7.71126630659573,27.8124434702261,16.5948956116109,11.3002119050584,16.1674437666001,15.7919168479525,20.5268659695182,13.6663637416439,18.2470881676049,12.8846913867358,18.8300442240959,16.376308184964,21.8570666580139,13.0182020631424,17.3455655604561
"Fbxo25",67.6342452211653,80.1365739196197,91.8508670216923,90.7691975845469,58.5154475987718,108.387679154218,45.2489077810287,65.7889622095443,64.7873333124895,83.0342690947078,74.0722622672159,70.9732986820819,71.884030354428,74.1892207450741,47.6621186514546
"Tdrp",10.5563647354943,6.20634672751484,15.623152069149,19.1764132951028,17.523792795059,14.6469652039344,21.7091288438117,17.5135232275508,30.7485385895892,29.4365101393413,18.4578879346934,11.2191854915002,10.7719167372476,18.2990070225303,15.9453368942571
"Erich1",36.6188609555926,17.3032947981056,14.0886049118742,18.0871150026441,23.8670705170647,8.27739033598315,16.756741047552,20.8281968684381,12.6393188475445,15.6282511983438,21.5806506485503,37.0070470280034,29.5485173786991,24.1092226542557,13.2499681346757
"Dlgap2",177.074926529777,35.8970433545265,209.686280441436,58.0845711366254,256.824840667478,184.180180016389,148.533861287442,398.846104250154,717.890514334012,118.920668957854,58.7458620412175,29.829738995407,258.517086108973,91.1580578381092,41.7993769828564
"Arhgef10",21.8895205970036,6.31106733153056,10.9949721803082,24.7975231643794,9.61625219667397,8.06849378551385,18.2447040135661,17.3517813319906,7.96657608209202,25.677297080903,16.7135473667809,19.2910315268015,35.4482809886037,23.3243111283343,20.9583691128519
"Kbtbd11",0.105070923924358,7.03663891872694,11.2981053520079,7.18762745182782,0.417077240914199,1.89364049577236,14.9377794599457,8.18298180457366,5.39054767823293,11.6988943764893,6.45877437465889,9.99150036204978,9.02205162883431,5.10316799542276,2.47915908360508
"Myom2",0.833644554078047,0.0525099061760194,0.135397962916294,0.0822752918801631,0.0409672792241259,0.0737260054736664,0.110289696969963,0.0390591972554386,0.0223106316406921,0.0441194921389004,0.0750317151451095,0.0855149279462259,0.133545616810995,0.10104087337582,0.184643900126537
"Csmd1",1279.58152651951,2755.148075139,1074.40600777203,2824.07861810566,2331.89927832294,3182.17973221017,4057.3641121078,1660.09149150746,1945.98777623488,2599.78901650181,3878.65068056226,3626.67781738559,3129.12148110778,4083.04474979013,4296.90093012463
"Mcph1",37.3195259756858,84.63091547062,63.0941962016461,32.505554252855,69.124921591218,51.1642811225109,43.0900090100545,70.5383426414149,58.4156862716564,89.1317209261065,71.5267285301449,46.893682355799,56.071480736595,64.1921010836209,60.2659185981633
"Angpt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agpat5",72.9242526140205,56.616755932506,53.3431990105239,106.063873578926,62.4723911837339,61.779200917787,79.0909788669943,73.1396816900536,55.0414389394629,67.7614536488256,73.6681888200713,81.4777687641418,61.2842130180059,70.1642402697418,68.7978730759669
"Xkr5",0.0361635159841378,0.0402212606974858,7.29068041591915,0.0191320675546375,0.0625013771584053,2.76247353971095,0.00511396308195276,0.0623322913016023,4.31316709530093,0.0665964762240309,0.383829487409386,0.0157900496817306,0.693743222072774,0.0357703939755531,0.610507953675639
"Atp7b",10.4027569913651,30.0706031884548,19.8087044040564,70.7378904930876,13.2538424026946,13.2229516966671,30.0605915784692,42.3620495459958,40.9076357217752,30.8815819324866,30.180234738047,19.6897692186206,28.6198803530052,20.3296254331291,28.2032247461499
"Alg11",6.71886625186527,11.1154533159425,11.6953082422861,8.88830241729762,12.2890791456186,27.5842669955129,22.0795379128306,7.06443461286371,17.876615998204,17.6916920238687,13.6976674877292,17.9337499047128,15.3888383851071,15.3766090816785,14.151142512351
"Nek5",0.168429381110072,0.136645002516523,0.167791300744547,0.186193225749865,0.129887012850133,3.30109887748097,2.61431198586281,0.452608329325611,1.52612010471137,4.50420190180348,0.265536462814858,0.168895126659475,1.68313839135003,0.494541894440198,0.0834307707377725
"Nek3",13.1715722340177,10.6637174144933,13.0989669446324,9.35409202502296,3.23134621547592,12.9667658004875,9.94048784277073,19.9839209567114,12.9391466862219,12.9826466330056,12.8529693502969,13.6676322750151,14.1619475131307,15.1406983418872,11.326907718544
"Ckap2",0.0799645855987859,0.101547899675307,0.0488579804282201,0.0265128994476812,0.0823793882491458,0.118177683513546,0.0246003965423993,0.188367226986938,5.58122065746509,1.60084046640307,0.841699750088648,0.0228396253343706,0.306169130204196,1.07574013528937,0.107482972728964
"Vps36",36.0814396121612,32.5468773327068,34.6899048747337,17.7398119304647,27.3213674503446,66.1414549499012,27.632250651106,31.3676884310232,25.985875448644,32.9372493074907,27.5164068875284,47.808620555608,24.4587263687685,37.3811509793608,30.2208889265395
"Thsd1",2.96006422263682,3.37110854727759,2.89303731015126,21.6117470299791,14.0182546569193,5.27942041152958,8.14002500284453,2.75101151640752,2.94787488979278,4.24878863999314,7.63833604982601,9.32952223688784,1.62514296975838,5.61674772316971,2.79787711340275
"Slc25a15",2.21685890678927,9.91809927296446,8.77872944211021,3.4609883498758,5.87491199833302,6.63168074346239,6.90600919159326,21.2192949047457,11.182538077831,12.5217474732605,13.0399044862583,5.69519549645166,15.2437304471009,10.4266344823147,9.70565275728554
"Mrps31",10.4072711244921,19.4629066339059,27.8375514189736,25.9468862420981,33.5288629280732,47.1633807151526,25.4875374998122,19.2988184445396,9.87377251273461,21.075870441785,18.6497015484145,24.1752311858693,19.1791458479127,14.5488772459162,25.1619630231986
"Smim19",50.1186993926909,35.4171364987702,44.2071903734749,28.8733764369041,27.3248682425999,28.5526566072804,34.8315830964933,18.6348168984867,19.6380352530029,22.3906516673073,27.8617638432205,28.032333599856,15.8247919109569,20.1707867405135,27.9841440883612
"Slc20a2",44.0743856150258,75.5682914917043,70.4645160276509,81.5851991532809,101.895798897163,63.8783867600269,44.0635413638619,74.946469873357,57.4355956091731,66.5910882238526,75.5185367842561,50.8526457631344,73.4719774200731,60.4094106051166,79.5442654389728
"Vdac3",86.8760953007343,85.5653123277984,110.657269508543,85.2567146170366,93.0235292539243,94.4247313445276,76.1493203169615,62.5540245923635,83.8987857923773,72.1465369503195,64.6993964650052,81.2501380792631,73.1105903009399,68.3224651995159,63.8453237449393
"Ikbkb",70.5347050784857,85.237534756907,82.7983969340278,63.6418896681389,40.144364681246,59.0049977842586,62.6348955610441,86.3584767958824,58.7764380337679,85.9160050106096,73.1077303988117,65.5568512750261,86.6189756146879,94.8441935283282,70.713452289683
"Plat",44.3938090566333,6.77179992857882,14.1739345418106,4.64731946387087,6.02101594765468,7.31187789201585,0.0242727336241579,14.5045557414253,12.5993174846684,7.38608249760662,6.51498748995881,0.922762505918866,7.02027962908063,11.3960441991518,6.81763070358662
"Ap3m2",9.5970629723876,17.2442506923147,30.1123411919233,27.9600904497758,24.0300042759762,24.7343490931178,29.7470964541041,21.3028808953733,13.6931648584763,14.0219132210953,26.6628778292227,16.1930297573534,37.6645155673428,17.5279068927477,20.8274520008457
"Kat6a",45.1745391275551,66.0516439681308,79.4159747343096,44.8200534659789,40.5221198986376,73.2584666455161,76.5753773001507,38.7943189915223,37.0707147607308,50.3753749883635,37.911829325678,66.8087073306222,54.9814063531432,48.8212109238593,39.999306605059
"Ank1",302.675502680882,314.586836235424,266.092214784365,314.350546676413,251.281043104965,187.479871591635,339.673712733535,357.110467166414,407.909728286617,393.237654435804,375.13159096149,352.579884412312,388.598303721118,401.499011253592,330.551669035883
"Nkx6-3",4.14485367091122,2.5534844746605,1.32248548678092,2.98853497967082,0,0.00528366518977657,0.211486969748502,0.213526412979953,0.0174154036319337,0.0639347246956165,1.0736199323635,0,0.944325893687605,0.786090395548925,0
"Gpat4",43.3396060807053,60.0149283442078,76.4347691629388,87.6950712132949,98.3619957233226,68.4643147944631,69.1641908787935,69.8976023046709,69.1472111132688,66.3023892822646,67.0497973245639,74.5470286504235,75.9599177481591,63.0062917231114,85.4912139258469
"Golga7",73.7095927913959,20.5714522151743,23.5968895242376,23.171715817933,20.8966098103864,33.2644545547709,38.7744486762817,31.6902575229783,51.6924217977837,30.106796551011,24.5532309916442,20.701966351376,15.56927218827,27.0540875917941,18.9906973476259
"Sfrp1",10.441079122057,6.28593962252032,0.0179121382554897,7.20769511214841,0.114067633164521,1.84052439037815,5.01967909871377,10.5996532097077,6.16795928057908,3.090835531748,18.0992771597128,6.15411813396611,13.5890519511627,10.0798310841937,1.90737974161645
"Zmat4",963.970678811403,432.042408269968,445.495623861495,888.687069807672,1334.03327179792,989.069853439768,1170.24639139682,1239.6294079624,493.768512302619,702.633367725008,1038.22103567123,934.20277709982,1444.73237590145,965.61603020636,851.248286515968
"Tcim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam9",43.5782444469454,32.7813462858363,36.5846213034323,44.4498193213874,39.4920343040023,45.5679930179256,26.0633431208202,35.7635311433199,61.3555986300885,55.17465448957,40.2404671367124,42.2752446575059,32.1262640198,39.2784426412297,25.3385530693856
"Tm2d2",95.6820846867966,71.548846034395,107.795149489981,75.8075034697096,119.389873373095,138.394795362306,78.9899293309667,53.9338004757271,56.7919479293177,80.1509567886955,61.1871686579541,77.9396004902818,51.1288146953779,42.6136331180248,53.4314870043329
"Plekha2",0.314832320901811,0.957901614059949,0.232357409691219,0.958475500254988,0.1127904229869,0.273082658619529,0.71180511687758,1.46049575549365,0.394334462944547,0.548887298450475,0.491361588158161,0.164001796923315,0.365744284764862,0.895707093329057,0.714204429840195
"Tacc1",187.358851609809,159.680472632671,128.225713681637,168.172888944442,117.43406422541,81.7555515346348,131.72843153188,251.777489994806,189.027542055003,245.238366811728,179.016397889777,167.070005927911,200.740107687723,204.227033684633,157.500371476496
"Fgfr1",86.1242411400837,88.6751238237937,82.2059333721742,40.5352996709451,66.6875115226848,51.6095689220785,59.1807383637539,67.048101879158,54.3822294918257,68.6753278005189,50.7393014315802,61.8849656855567,52.1333417804761,50.4796165879907,62.0243829197574
"Letm2",93.379539605285,88.9635380124011,129.175201152922,94.1495207742361,75.2884283147495,82.1011496653518,96.7966565761145,52.2356838695783,62.3726418424108,65.4146462061646,59.963582384946,51.5913367318672,69.7742396128763,61.9459560188939,76.7768391051307
"Nsd3",336.477841438562,306.884637039312,282.229460957316,351.842189933671,369.20142093482,340.080175665439,321.171465682551,352.676526258128,333.955406219155,363.426969207235,295.072500927717,312.759554729834,347.996012802737,307.951481323309,366.409325419711
"Plpp5",83.5142620635974,26.1868117642419,63.5087887144426,20.1310108040139,47.0144620929271,54.8916250715304,28.4519804989782,24.6692994583627,53.9681473413602,36.2896732848851,23.0589736961298,37.4037990768877,19.4227168190202,28.491921067886,31.332732941447
"Ddhd2",310.523911770495,230.77346789402,305.839032288542,231.756087350936,249.759694673727,246.180564634365,247.416582201481,168.952694438378,169.327597569534,190.212204882994,163.501202727028,167.344896536074,228.747560372319,180.75042995551,143.797396469457
"Bag4",83.7705086460856,37.4686952103553,46.1107542365264,45.9094926362848,28.4287607376483,36.0222009975452,25.7432675147634,27.0335378662728,18.8305445906374,29.7447025651336,22.292701876669,34.3731348354985,28.2570878197605,25.2735396810531,16.4378946668576
"Lsm1",70.1019213858285,101.37173842676,76.2715904638598,45.6487783290495,43.8043865492092,79.076664571334,99.7483155915522,83.2821886346055,71.4269729757621,98.0516887898622,83.1720833754428,81.6441586130614,92.9921088170417,71.3682751274077,73.6661624455806
"Star",6.9501130719324,19.3539427963771,25.0300923248601,10.4136963405143,21.36817918701,21.6015129912561,14.0376682216442,16.5234878544733,16.3740810833065,6.78950497496565,18.0193906808394,10.1106629689157,16.6577686851435,9.54289303891499,21.467674762331
"Ash2l",29.8761967223274,32.7634390063938,38.9702496262766,44.0191431065747,21.5770139987617,73.4533800380345,55.8140569355207,50.3948107093768,60.9789767351753,40.6294272728737,38.3065040348778,39.0248911627272,44.688108750727,48.3286952611164,49.5459268748134
"Kcnu1",0.770011519207248,3.70819208784693,2.33819865083021,2.68192691234984,0.862490805517735,4.96092768002394,1.83900231773782,8.85657336061951,7.26944379701058,11.9588619770242,6.44091759573411,4.02775557119517,14.0499443799402,7.07368968101752,7.91284017417344
